startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2019-08-01T00:02:01Z","2019-08-01T00:02:01Z",0.6,0.0,,61.43,0.72,0,2.09,0.04,0,27.32,0.54,0,,,,5.03,0.06,0,15.37,0.64,0,,,,-4.61,0.07,1,355.13,233.03,659.26,1,0
"2019-08-01T00:07:01Z","2019-08-01T00:07:01Z",0.6,0.0,,61.38,0.72,0,1.96,0.04,0,25.68,0.51,0,,,,5.08,0.06,0,15.17,0.63,0,,,,-4.41,0.07,1,355.51,233.36,659.97,1,0
"2019-08-01T00:12:01Z","2019-08-01T00:12:01Z",0.6,0.0,,61.48,0.72,0,1.82,0.04,0,23.81,0.47,0,,,,5.03,0.06,0,15.45,0.64,0,,,,-4.58,0.07,1,355.92,233.84,660.72,1,0
"2019-08-01T00:17:11Z","2019-08-01T00:17:11Z",0.7,0.0,,61.35,0.72,0,1.81,0.04,0,23.61,0.47,0,,,,4.88,0.06,0,15.39,0.64,0,,,,-4.62,0.07,1,355.08,233.12,659.24,1,0
"2019-08-01T00:22:01Z","2019-08-01T00:22:01Z",0.6,0.0,,61.42,0.72,0,1.67,0.03,0,21.84,0.43,0,,,,5.03,0.06,0,15.32,0.64,0,,,,-4.50,0.07,1,355.44,233.49,659.91,1,0
"2019-08-01T00:27:11Z","2019-08-01T00:27:11Z",0.8,0.0,,61.41,0.72,0,1.75,0.04,0,22.92,0.45,0,,,,4.87,0.06,0,15.40,0.64,0,,,,-4.61,0.07,1,354.75,232.96,658.64,1,0
"2019-08-01T00:32:11Z","2019-08-01T00:32:11Z",0.8,0.0,,61.40,0.72,0,1.68,0.03,0,21.99,0.44,1,,,,4.87,0.06,0,15.39,0.64,0,,,,-4.62,0.07,1,355.20,233.20,659.51,1,0
"2019-08-01T00:37:11Z","2019-08-01T00:37:11Z",0.8,0.0,,61.44,0.72,0,1.52,0.03,0,19.94,0.39,1,,,,4.87,0.06,0,15.38,0.64,0,,,,-4.59,0.07,1,354.55,232.72,658.30,1,0
"2019-08-01T00:42:01Z","2019-08-01T00:42:01Z",0.6,0.0,,61.44,0.72,0,1.64,0.03,0,21.39,0.42,0,,,,5.02,0.06,0,15.40,0.64,0,,,,-4.58,0.07,1,355.81,233.50,660.66,1,0
"2019-08-01T00:47:11Z","2019-08-01T00:47:11Z",0.8,0.0,,61.51,0.72,0,1.73,0.03,0,22.66,0.45,1,,,,4.88,0.06,0,15.43,0.64,0,,,,-4.64,0.07,1,355.15,233.19,659.60,1,0
"2019-08-01T00:52:11Z","2019-08-01T00:52:11Z",0.8,0.0,,61.41,0.72,0,1.92,0.04,0,25.15,0.50,1,,,,4.88,0.06,0,15.44,0.64,0,,,,-4.64,0.07,1,354.75,232.69,658.86,1,0
"2019-08-01T00:57:11Z","2019-08-01T00:57:11Z",0.7,0.0,,61.44,0.72,0,2.03,0.04,0,26.66,0.53,1,,,,4.89,0.06,0,15.39,0.64,0,,,,-4.63,0.07,1,355.47,233.03,660.20,1,0
"2019-08-01T01:02:11Z","2019-08-01T01:02:11Z",0.7,0.0,,61.42,0.72,0,2.46,0.05,0,32.31,0.64,1,,,,4.89,0.06,0,15.36,0.64,0,,,,-4.65,0.07,1,355.35,232.69,660.09,1,0
"2019-08-01T01:07:11Z","2019-08-01T01:07:11Z",0.7,0.0,,61.34,0.72,0,2.72,0.05,0,35.88,0.71,1,,,,4.90,0.06,0,15.44,0.64,0,,,,-4.68,0.07,1,355.95,232.47,661.20,1,0
"2019-08-01T01:12:01Z","2019-08-01T01:12:01Z",0.6,0.0,,61.11,0.71,0,3.63,0.07,0,47.83,0.95,1,,,,5.06,0.06,0,15.39,0.64,0,,,,-4.66,0.07,1,355.85,231.64,661.04,1,0
"2019-08-01T01:17:11Z","2019-08-01T01:17:11Z",0.7,0.0,,61.28,0.72,0,3.64,0.07,0,48.20,0.95,1,,,,4.93,0.06,0,15.35,0.64,0,,,,-4.69,0.07,1,355.17,231.13,659.89,1,0
"2019-08-01T01:22:01Z","2019-08-01T01:22:01Z",0.6,0.0,,61.25,0.72,0,3.89,0.08,0,51.65,1.02,1,,,,5.08,0.06,0,15.46,0.64,0,,,,-4.73,0.07,1,355.39,231.14,660.30,1,0
"2019-08-01T01:27:01Z","2019-08-01T01:27:01Z",0.6,0.0,,61.40,0.72,0,3.47,0.07,0,46.16,0.91,1,,,,5.14,0.06,1,15.34,0.64,0,,,,-4.71,0.07,1,355.69,231.55,660.86,1,0
"2019-08-01T01:32:11Z","2019-08-01T01:32:11Z",0.7,0.0,,61.21,0.72,0,4.14,0.08,0,55.01,1.09,1,,,,4.94,0.06,0,15.36,0.64,0,,,,-4.74,0.07,1,355.19,230.71,659.88,1,0
"2019-08-01T01:37:11Z","2019-08-01T01:37:11Z",0.7,0.0,,61.26,0.72,0,4.45,0.09,0,59.16,1.17,1,,,,4.94,0.06,0,15.46,0.64,0,,,,-4.71,0.07,1,355.06,230.60,659.64,1,0
"2019-08-01T01:42:11Z","2019-08-01T01:42:11Z",0.7,0.0,,61.21,0.72,0,4.48,0.09,0,59.62,1.18,0,,,,4.95,0.06,0,15.43,0.64,0,,,,-4.75,0.07,1,354.40,229.96,658.42,1,0
"2019-08-01T01:47:11Z","2019-08-01T01:47:11Z",0.7,0.0,,61.23,0.72,0,4.47,0.09,0,59.47,1.18,0,,,,4.94,0.06,0,15.54,0.65,0,,,,-4.79,0.07,1,354.83,230.23,659.18,1,0
"2019-08-01T01:52:11Z","2019-08-01T01:52:11Z",0.7,0.0,,61.23,0.72,0,4.50,0.09,0,59.93,1.19,0,,,,4.95,0.06,0,15.38,0.64,0,,,,-4.78,0.07,1,355.10,230.33,659.70,1,0
"2019-08-01T01:57:01Z","2019-08-01T01:57:01Z",0.5,0.0,,61.23,0.72,0,4.51,0.09,0,60.09,1.19,0,,,,5.15,0.06,1,15.65,0.65,0,,,,-4.91,0.08,1,354.57,229.93,658.70,1,0
"2019-08-01T02:02:11Z","2019-08-01T02:02:11Z",0.7,0.0,,61.24,0.72,0,4.47,0.09,0,59.53,1.18,1,,,,4.95,0.06,0,15.63,0.65,0,,,,-4.79,0.07,1,354.54,229.93,658.66,1,0
"2019-08-01T02:07:11Z","2019-08-01T02:07:11Z",0.7,0.0,,61.31,0.72,0,3.79,0.08,0,50.30,1.00,1,,,,4.93,0.06,0,15.40,0.64,0,,,,-4.71,0.07,1,355.30,231.14,660.07,1,0
"2019-08-01T02:12:11Z","2019-08-01T02:12:11Z",0.7,0.0,,61.27,0.72,0,4.01,0.08,0,53.20,1.05,1,,,,4.93,0.06,0,15.23,0.63,0,,,,-4.73,0.07,1,355.09,230.84,659.67,1,0
"2019-08-01T02:17:11Z","2019-08-01T02:17:11Z",0.7,0.0,,61.26,0.72,0,3.84,0.08,0,50.90,1.01,1,,,,4.93,0.06,0,15.35,0.64,0,,,,-4.73,0.07,1,355.43,231.12,660.17,1,0
"2019-08-01T02:22:11Z","2019-08-01T02:22:11Z",0.7,0.0,,61.35,0.72,0,3.96,0.08,0,52.42,1.04,0,,,,4.93,0.06,0,15.28,0.64,0,,,,-4.73,0.07,1,354.26,230.65,657.99,1,0
"2019-08-01T02:27:01Z","2019-08-01T02:27:01Z",0.5,0.0,,61.39,0.72,0,3.90,0.08,1,51.57,1.02,1,,,,5.08,0.06,0,15.31,0.64,0,,,,-4.75,0.07,1,355.50,231.59,660.29,1,0
"2019-08-01T02:32:11Z","2019-08-01T02:32:11Z",0.7,0.0,,61.46,0.72,0,2.79,0.06,1,36.75,0.73,1,,,,4.91,0.06,0,15.27,0.64,0,,,,-4.67,0.07,1,356.04,232.70,661.08,1,0
"2019-08-01T02:37:01Z","2019-08-01T02:37:01Z",0.6,0.0,,61.39,0.72,0,2.97,0.06,0,39.22,0.78,1,,,,5.11,0.06,0,15.59,0.65,0,,,,-4.73,0.07,1,356.07,232.56,661.14,1,0
"2019-08-01T02:42:11Z","2019-08-01T02:42:11Z",0.7,0.0,,61.52,0.72,0,2.50,0.05,0,32.77,0.65,1,,,,4.89,0.06,0,15.25,0.63,0,,,,-4.72,0.07,1,355.53,232.79,660.13,1,0
"2019-08-01T02:47:11Z","2019-08-01T02:47:11Z",0.7,0.0,,61.36,0.72,0,1.61,0.03,0,21.14,0.42,1,,,,4.90,0.06,0,15.29,0.64,0,,,,-4.67,0.07,1,356.46,233.50,661.82,1,0
"2019-08-01T02:52:11Z","2019-08-01T02:52:11Z",0.7,0.0,,61.29,0.72,0,1.47,0.03,0,19.28,0.38,1,,,,4.87,0.06,0,15.30,0.64,0,,,,-4.68,0.07,1,355.83,233.22,660.65,1,0
"2019-08-01T02:57:11Z","2019-08-01T02:57:11Z",0.7,0.0,,61.36,0.72,0,2.04,0.04,0,26.75,0.53,1,,,,4.88,0.06,0,15.36,0.64,0,,,,-4.64,0.07,1,355.39,232.93,659.83,1,0
"2019-08-01T03:02:01Z","2019-08-01T03:02:01Z",0.6,0.0,,61.11,0.71,0,2.25,0.04,0,29.52,0.58,1,,,,5.03,0.06,0,15.51,0.65,0,,,,-4.76,0.07,1,355.82,232.79,660.67,1,0
"2019-08-01T03:07:11Z","2019-08-01T03:07:11Z",0.7,0.0,,61.18,0.72,0,2.18,0.04,0,28.58,0.57,1,,,,4.89,0.06,0,15.29,0.64,0,,,,-4.67,0.07,1,354.81,232.50,658.79,1,0
