startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2021-07-01T00:02:01Z","2021-07-01T00:02:01Z",0.5,0.0,,64.35,0.75,0,5.46,0.11,0,70.37,1.39,0,,,,5.14,0.06,0,11.98,0.50,0,,,,1.86,0.03,0,206.92,189.02,9.50,1,0
"2021-07-01T00:07:01Z","2021-07-01T00:07:01Z",0.5,0.0,,64.33,0.75,0,5.55,0.11,0,71.43,1.41,0,,,,5.17,0.06,0,12.29,0.51,0,,,,1.63,0.03,0,206.67,188.81,9.47,1,0
"2021-07-01T00:12:01Z","2021-07-01T00:12:01Z",0.5,0.0,,64.33,0.75,0,5.54,0.11,0,71.28,1.41,0,,,,5.13,0.06,0,12.28,0.51,0,,,,1.88,0.03,0,207.22,189.35,9.47,1,0
"2021-07-01T00:17:01Z","2021-07-01T00:17:01Z",0.5,0.0,,64.35,0.75,0,5.50,0.11,0,70.79,1.40,0,,,,5.14,0.06,0,12.21,0.51,0,,,,1.58,0.02,0,207.47,189.60,9.47,1,0
"2021-07-01T00:22:01Z","2021-07-01T00:22:01Z",0.5,0.0,,64.31,0.75,0,5.51,0.11,0,70.90,1.40,0,,,,5.17,0.06,0,12.33,0.51,0,,,,1.81,0.03,0,207.54,189.67,9.48,1,0
"2021-07-01T00:27:01Z","2021-07-01T00:27:01Z",0.6,0.0,,64.29,0.75,0,5.52,0.11,0,71.07,1.41,0,,,,5.14,0.06,0,12.33,0.51,0,,,,1.65,0.03,0,207.87,189.93,9.52,1,0
"2021-07-01T00:32:01Z","2021-07-01T00:32:01Z",0.6,0.0,,64.29,0.75,0,5.53,0.11,0,71.18,1.41,0,,,,5.17,0.06,0,13.01,0.54,0,,,,2.00,0.03,0,207.32,189.42,9.49,1,0
"2021-07-01T00:37:01Z","2021-07-01T00:37:01Z",0.6,0.0,,64.30,0.75,0,5.52,0.11,0,71.11,1.41,0,,,,5.14,0.06,0,12.52,0.52,0,,,,1.84,0.03,0,207.39,189.49,9.49,1,0
"2021-07-01T00:42:01Z","2021-07-01T00:42:01Z",0.6,0.0,,64.27,0.75,0,5.55,0.11,0,71.48,1.42,0,,,,5.17,0.06,0,12.09,0.50,0,,,,2.55,0.04,0,207.66,189.73,9.51,1,0
"2021-07-01T00:47:01Z","2021-07-01T00:47:01Z",0.5,0.0,,64.27,0.75,0,5.51,0.11,0,70.93,1.40,0,,,,5.14,0.06,0,12.35,0.51,0,,,,1.89,0.03,0,207.45,189.56,9.48,1,0
"2021-07-01T00:52:01Z","2021-07-01T00:52:01Z",0.6,0.0,,64.26,0.75,0,5.51,0.11,0,70.91,1.40,0,,,,5.17,0.06,0,12.76,0.53,0,,,,1.74,0.03,0,207.52,189.63,9.49,1,0
"2021-07-01T00:57:01Z","2021-07-01T00:57:01Z",0.6,0.0,,64.26,0.75,0,5.49,0.11,0,70.63,1.40,0,,,,5.14,0.06,0,12.40,0.52,0,,,,1.87,0.03,0,207.50,189.61,9.49,1,0
"2021-07-01T01:02:01Z","2021-07-01T01:02:01Z",0.5,0.0,,64.27,0.75,0,5.49,0.11,0,70.70,1.40,0,,,,5.14,0.06,0,12.22,0.51,0,,,,1.85,0.03,0,207.66,189.78,9.48,1,0
"2021-07-01T01:07:01Z","2021-07-01T01:07:01Z",0.5,0.0,,64.26,0.75,0,5.51,0.11,0,70.97,1.41,0,,,,5.18,0.06,0,12.36,0.51,0,,,,1.85,0.03,0,207.82,189.92,9.49,1,0
"2021-07-01T01:12:01Z","2021-07-01T01:12:01Z",0.5,0.0,,64.25,0.75,0,5.61,0.11,0,72.25,1.43,0,,,,5.14,0.06,0,12.37,0.51,0,,,,1.91,0.03,0,206.78,188.97,9.44,1,0
"2021-07-01T01:17:01Z","2021-07-01T01:17:01Z",0.5,0.0,,64.24,0.75,0,5.55,0.11,0,71.45,1.41,0,,,,5.18,0.06,0,12.01,0.50,0,,,,1.74,0.03,0,207.49,189.66,9.45,1,0
"2021-07-01T01:22:01Z","2021-07-01T01:22:01Z",0.5,0.0,,64.23,0.75,0,5.52,0.11,0,71.06,1.41,0,,,,5.14,0.06,0,12.45,0.52,0,,,,1.88,0.03,0,207.45,189.61,9.46,1,0
"2021-07-01T01:27:01Z","2021-07-01T01:27:01Z",0.5,0.0,,64.23,0.75,0,5.54,0.11,0,71.31,1.41,0,,,,5.18,0.06,0,12.67,0.53,0,,,,1.94,0.03,0,207.39,189.55,9.46,1,0
"2021-07-01T01:32:01Z","2021-07-01T01:32:01Z",0.5,0.0,,64.25,0.75,0,5.54,0.11,0,71.32,1.41,0,,,,5.14,0.06,0,12.18,0.51,0,,,,1.77,0.03,0,207.03,189.24,9.43,1,0
"2021-07-01T01:37:01Z","2021-07-01T01:37:01Z",0.5,0.0,,64.24,0.75,0,5.54,0.11,0,71.30,1.41,0,,,,5.18,0.06,0,12.39,0.52,0,,,,1.77,0.03,0,207.14,189.32,9.45,1,0
"2021-07-01T01:42:01Z","2021-07-01T01:42:01Z",0.5,0.0,,64.24,0.75,0,5.56,0.11,0,71.47,1.42,0,,,,5.14,0.06,0,12.21,0.51,0,,,,1.67,0.03,0,207.61,189.77,9.46,1,0
"2021-07-01T01:47:01Z","2021-07-01T01:47:01Z",0.5,0.0,,64.25,0.75,0,5.55,0.11,0,71.35,1.41,0,,,,5.14,0.06,0,12.44,0.52,0,,,,2.85,0.04,0,207.28,189.51,9.42,1,0
"2021-07-01T01:52:01Z","2021-07-01T01:52:01Z",0.5,0.0,,64.23,0.75,0,5.54,0.11,0,71.26,1.41,0,,,,5.18,0.06,0,12.03,0.50,0,,,,1.84,0.03,0,207.56,189.75,9.44,1,0
"2021-07-01T01:57:01Z","2021-07-01T01:57:01Z",0.5,0.0,,64.28,0.75,0,5.51,0.11,0,70.87,1.40,0,,,,5.14,0.06,0,12.25,0.51,0,,,,1.78,0.03,0,207.28,189.51,9.42,1,0
"2021-07-01T02:02:01Z","2021-07-01T02:02:01Z",0.5,0.0,,64.26,0.75,0,5.51,0.11,0,70.90,1.40,0,,,,5.18,0.06,0,12.23,0.51,0,,,,1.97,0.03,0,207.28,189.54,9.40,1,0
"2021-07-01T02:07:01Z","2021-07-01T02:07:01Z",0.5,0.0,,64.27,0.75,0,5.52,0.11,0,70.95,1.40,0,,,,5.14,0.06,0,12.12,0.50,0,,,,1.75,0.03,0,207.57,189.80,9.42,1,0
"2021-07-01T02:12:01Z","2021-07-01T02:12:01Z",0.5,0.0,,64.25,0.75,0,5.51,0.11,0,70.82,1.40,0,,,,5.18,0.06,0,12.22,0.51,0,,,,1.57,0.02,0,207.76,189.97,9.43,1,0
"2021-07-01T02:17:01Z","2021-07-01T02:17:01Z",0.5,0.0,,64.26,0.75,0,5.53,0.11,0,71.12,1.41,0,,,,5.14,0.06,0,12.04,0.50,0,,,,1.72,0.03,0,207.74,189.98,9.41,1,0
"2021-07-01T02:22:01Z","2021-07-01T02:22:01Z",0.5,0.0,,64.26,0.75,0,5.53,0.11,0,71.02,1.41,0,,,,5.18,0.06,0,12.19,0.51,0,,,,1.89,0.03,0,205.49,187.94,9.30,1,0
"2021-07-01T02:27:01Z","2021-07-01T02:27:01Z",0.5,0.0,,64.28,0.75,0,5.51,0.11,0,70.84,1.40,0,,,,5.14,0.06,0,12.16,0.51,0,,,,1.68,0.03,0,206.47,188.86,9.33,1,0
