startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2021-02-01T00:02:11Z","2021-02-01T00:02:11Z",0.6,0.0,,68.03,0.80,0,8.07,0.16,0,83.05,1.64,0,,,,4.76,0.06,0,10.75,0.45,0,,,,1.08,0.02,0,242.89,225.87,605.40,0,0
"2021-02-01T00:07:11Z","2021-02-01T00:07:11Z",0.6,0.0,,68.03,0.80,0,8.07,0.16,0,83.10,1.65,0,,,,4.76,0.06,0,10.72,0.45,0,,,,1.02,0.02,0,242.77,225.76,605.10,0,0
"2021-02-01T00:12:11Z","2021-02-01T00:12:11Z",0.6,0.0,,68.03,0.80,0,8.09,0.16,0,83.32,1.65,0,,,,4.76,0.06,0,10.83,0.45,0,,,,1.07,0.02,0,242.84,225.80,605.27,0,0
"2021-02-01T00:17:11Z","2021-02-01T00:17:11Z",0.6,0.0,,68.03,0.80,0,8.10,0.16,0,83.38,1.65,0,,,,4.76,0.06,0,10.80,0.45,0,,,,1.01,0.02,0,242.79,225.75,605.14,0,0
"2021-02-01T00:22:11Z","2021-02-01T00:22:11Z",0.6,0.0,,68.03,0.80,0,8.10,0.16,0,83.38,1.65,0,,,,4.76,0.06,0,10.75,0.45,0,,,,1.04,0.02,0,242.81,225.75,605.20,0,0
"2021-02-01T00:27:11Z","2021-02-01T00:27:11Z",0.6,0.0,,68.02,0.80,0,8.13,0.16,0,83.75,1.66,0,,,,4.76,0.06,0,10.61,0.44,0,,,,1.06,0.02,0,243.19,226.06,606.15,0,0
"2021-02-01T00:32:11Z","2021-02-01T00:32:11Z",0.6,0.0,,68.02,0.80,0,8.12,0.16,0,83.67,1.66,0,,,,4.77,0.06,0,10.69,0.44,0,,,,1.02,0.02,0,242.83,225.72,605.17,0,0
"2021-02-01T00:37:11Z","2021-02-01T00:37:11Z",0.6,0.0,,68.03,0.80,0,8.13,0.16,0,83.78,1.66,0,,,,4.76,0.06,0,10.75,0.45,0,,,,1.09,0.02,0,242.77,225.64,605.01,0,0
"2021-02-01T00:42:01Z","2021-02-01T00:42:01Z",0.4,0.0,,68.22,0.80,0,8.16,0.16,0,84.04,1.66,0,,,,4.91,0.06,1,10.88,0.45,0,,,,1.05,0.02,0,242.90,225.72,605.35,0,0
"2021-02-01T00:47:11Z","2021-02-01T00:47:11Z",0.6,0.0,,68.02,0.80,0,8.15,0.16,0,84.03,1.66,0,,,,4.77,0.06,0,10.76,0.45,0,,,,1.08,0.02,0,242.80,225.62,605.08,0,0
"2021-02-01T00:52:01Z","2021-02-01T00:52:01Z",0.4,0.0,,68.23,0.80,0,8.16,0.16,0,84.10,1.67,0,,,,4.91,0.06,1,10.74,0.45,0,,,,1.04,0.02,0,243.10,225.87,605.82,0,0
"2021-02-01T00:57:01Z","2021-02-01T00:57:01Z",0.4,0.0,,68.10,0.80,0,8.17,0.16,0,84.22,1.67,0,,,,4.91,0.06,1,10.73,0.45,0,,,,0.98,0.02,0,243.04,225.80,605.69,0,0
"2021-02-01T01:02:11Z","2021-02-01T01:02:11Z",0.6,0.0,,68.03,0.80,0,8.17,0.16,0,84.25,1.67,0,,,,4.76,0.06,0,10.69,0.44,0,,,,1.02,0.02,0,242.84,225.61,605.34,0,0
"2021-02-01T01:07:11Z","2021-02-01T01:07:11Z",0.6,0.0,,68.01,0.80,0,8.16,0.16,0,84.16,1.67,0,,,,4.76,0.06,0,10.85,0.45,0,,,,1.06,0.02,0,242.61,225.42,604.77,0,0
"2021-02-01T01:12:01Z","2021-02-01T01:12:01Z",0.4,0.0,,68.21,0.80,0,8.18,0.16,0,84.33,1.67,0,,,,4.91,0.06,1,10.61,0.44,0,,,,1.09,0.02,0,243.16,225.91,606.14,0,0
"2021-02-01T01:17:01Z","2021-02-01T01:17:01Z",0.4,0.0,,68.12,0.80,0,8.18,0.16,0,84.38,1.67,0,,,,4.87,0.06,0,10.79,0.45,0,,,,1.06,0.02,0,242.93,225.65,605.35,0,0
"2021-02-01T01:22:01Z","2021-02-01T01:22:01Z",0.4,0.0,,68.15,0.80,0,8.19,0.16,0,84.46,1.67,0,,,,4.87,0.06,0,11.02,0.46,0,,,,1.21,0.02,0,243.68,226.34,607.20,0,0
