startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2021-09-01T00:02:01Z","2021-09-01T00:02:01Z",0.5,0.0,,59.91,0.70,0,4.52,0.09,0,61.14,1.21,0,,,,4.95,0.06,0,13.66,0.57,0,,,,0.26,0.00,0,280.84,214.86,639.63,0,0
"2021-09-01T00:07:01Z","2021-09-01T00:07:01Z",0.5,0.0,,59.91,0.70,0,4.52,0.09,0,61.23,1.21,0,,,,4.98,0.06,0,13.41,0.56,0,,,,0.29,0.00,0,280.53,214.70,638.93,0,0
"2021-09-01T00:12:01Z","2021-09-01T00:12:01Z",0.5,0.0,,59.91,0.70,0,4.51,0.09,0,61.02,1.21,0,,,,4.95,0.06,0,13.73,0.57,0,,,,0.30,0.00,0,280.68,214.86,639.25,0,0
"2021-09-01T00:17:01Z","2021-09-01T00:17:01Z",0.5,0.0,,59.84,0.70,0,4.54,0.09,0,61.32,1.21,0,,,,4.99,0.06,0,13.71,0.57,0,,,,0.26,0.00,0,279.28,213.82,636.06,0,0
"2021-09-01T00:22:01Z","2021-09-01T00:22:01Z",0.5,0.0,,59.88,0.70,0,4.58,0.09,0,61.97,1.23,0,,,,4.95,0.06,0,13.88,0.58,0,,,,0.26,0.00,0,280.54,214.79,638.94,0,0
"2021-09-01T00:27:01Z","2021-09-01T00:27:01Z",0.5,0.0,,59.86,0.70,0,4.56,0.09,0,61.57,1.22,0,,,,4.99,0.06,0,13.60,0.57,0,,,,0.33,0.01,0,280.28,214.59,638.35,0,0
"2021-09-01T00:32:01Z","2021-09-01T00:32:01Z",0.5,0.0,,59.89,0.70,0,4.58,0.09,0,61.96,1.23,0,,,,4.95,0.06,0,13.58,0.56,0,,,,0.38,0.01,0,280.23,214.52,638.13,0,0
"2021-09-01T00:37:01Z","2021-09-01T00:37:01Z",0.5,0.0,,59.88,0.70,0,4.56,0.09,0,61.65,1.22,0,,,,4.95,0.06,0,13.72,0.57,0,,,,0.31,0.00,0,279.86,214.26,637.28,0,0
"2021-09-01T00:42:01Z","2021-09-01T00:42:01Z",0.5,0.0,,59.89,0.70,0,4.59,0.09,0,62.02,1.23,0,,,,4.98,0.06,0,13.29,0.55,0,,,,0.31,0.00,0,280.33,214.65,638.37,0,0
"2021-09-01T00:47:01Z","2021-09-01T00:47:01Z",0.5,0.0,,59.89,0.70,0,4.65,0.09,0,62.79,1.24,0,,,,4.95,0.06,0,13.71,0.57,0,,,,0.23,0.00,0,280.42,214.75,638.58,0,0
"2021-09-01T00:52:02Z","2021-09-01T00:52:02Z",0.6,0.0,,59.47,0.70,1,4.53,0.09,0,61.14,1.21,0,,,,5.01,0.06,0,13.65,0.57,0,,,,0.24,0.00,0,280.51,214.87,638.79,0,0
"2021-09-01T00:57:01Z","2021-09-01T00:57:01Z",0.5,0.0,,59.89,0.70,0,4.60,0.09,0,62.21,1.23,0,,,,4.94,0.06,0,13.54,0.56,0,,,,0.27,0.00,0,280.12,214.57,637.90,0,0
"2021-09-01T01:02:01Z","2021-09-01T01:02:01Z",0.5,0.0,,59.92,0.70,0,4.63,0.09,0,62.56,1.24,0,,,,4.94,0.06,0,13.63,0.57,0,,,,0.27,0.00,0,279.73,214.34,637.08,0,0
