startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2019-11-01T00:02:01Z","2019-11-01T00:02:01Z",0.6,0.0,,65.78,0.77,0,5.05,0.10,0,64.15,1.27,0,,,,5.63,0.07,0,13.78,0.57,0,,,,-1.09,0.02,1,328.81,242.44,681.73,1,0
"2019-11-01T00:07:01Z","2019-11-01T00:07:01Z",0.6,0.0,,65.44,0.77,0,5.05,0.10,0,64.51,1.28,0,,,,5.63,0.07,0,13.63,0.57,0,,,,-0.41,0.01,1,329.78,242.51,683.75,1,0
"2019-11-01T00:12:01Z","2019-11-01T00:12:01Z",0.6,0.0,,65.31,0.76,0,5.13,0.10,0,65.37,1.29,0,,,,5.56,0.06,0,13.48,0.56,0,,,,-0.98,0.02,1,330.97,243.14,686.22,1,0
"2019-11-01T00:17:01Z","2019-11-01T00:17:01Z",0.6,0.0,,65.34,0.76,0,5.22,0.10,0,66.67,1.32,0,,,,5.57,0.06,0,13.84,0.58,0,,,,-1.14,0.02,1,318.21,242.91,810.54,1,0
"2019-11-01T00:22:01Z","2019-11-01T00:22:01Z",0.6,0.0,,65.36,0.76,0,5.24,0.10,0,66.81,1.32,0,,,,5.63,0.07,0,13.39,0.56,0,,,,-1.16,0.02,1,318.00,242.86,810.01,1,0
"2019-11-01T00:27:01Z","2019-11-01T00:27:01Z",0.6,0.0,,65.46,0.77,0,5.12,0.10,0,65.29,1.29,0,,,,5.63,0.07,0,13.60,0.57,0,,,,-1.17,0.02,1,317.96,243.02,809.91,1,0
"2019-11-01T00:32:01Z","2019-11-01T00:32:01Z",0.6,0.0,,65.36,0.76,0,5.13,0.10,0,65.33,1.29,0,,,,5.57,0.06,0,13.40,0.56,0,,,,-1.27,0.02,1,317.84,242.84,809.86,1,0
"2019-11-01T00:37:01Z","2019-11-01T00:37:01Z",0.6,0.0,,65.47,0.77,0,5.06,0.10,0,64.41,1.28,1,,,,5.62,0.07,0,13.49,0.56,0,,,,-1.18,0.02,1,317.67,242.98,809.43,1,0
"2019-11-01T00:42:01Z","2019-11-01T00:42:01Z",0.6,0.0,,65.52,0.77,0,4.84,0.10,0,61.57,1.22,1,,,,5.56,0.06,0,13.47,0.56,0,,,,-1.16,0.02,1,318.02,243.46,810.30,1,0
"2019-11-01T00:47:01Z","2019-11-01T00:47:01Z",0.6,0.0,,65.33,0.76,0,5.10,0.10,0,64.85,1.28,1,,,,5.62,0.07,0,13.76,0.57,0,,,,-1.30,0.02,1,318.06,243.01,808.84,1,0
"2019-11-01T00:52:01Z","2019-11-01T00:52:01Z",0.6,0.0,,65.27,0.76,0,5.06,0.10,0,64.34,1.27,1,,,,5.62,0.07,0,13.42,0.56,0,,,,-1.16,0.02,1,317.79,242.80,808.14,1,0
"2019-11-01T00:57:01Z","2019-11-01T00:57:01Z",0.6,0.0,,65.71,0.77,0,4.92,0.10,0,62.33,1.23,1,,,,5.62,0.07,0,13.53,0.56,0,,,,-1.11,0.02,1,318.09,243.95,808.90,1,0
"2019-11-01T01:02:01Z","2019-11-01T01:02:01Z",0.6,0.0,,65.37,0.76,0,5.01,0.10,0,63.52,1.26,0,,,,5.62,0.07,0,13.33,0.55,0,,,,-1.12,0.02,1,317.61,242.97,808.57,1,0
"2019-11-01T01:07:01Z","2019-11-01T01:07:01Z",0.6,0.0,,65.36,0.76,0,4.91,0.10,0,62.30,1.23,1,,,,5.61,0.07,0,13.60,0.57,0,,,,-1.10,0.02,1,318.10,243.21,809.82,1,0
"2019-11-01T01:12:01Z","2019-11-01T01:12:01Z",0.6,0.0,,65.49,0.77,0,4.59,0.09,0,58.36,1.16,1,,,,5.62,0.07,0,13.41,0.56,0,,,,-1.03,0.02,1,318.09,243.47,809.78,1,0
"2019-11-01T01:17:01Z","2019-11-01T01:17:01Z",0.6,0.0,,65.54,0.77,0,4.91,0.10,0,62.31,1.23,1,,,,5.62,0.07,0,13.26,0.55,0,,,,-1.13,0.02,1,316.89,242.93,807.06,1,0
"2019-11-01T01:22:01Z","2019-11-01T01:22:01Z",0.6,0.0,,65.40,0.77,0,4.99,0.10,0,63.45,1.26,0,,,,5.56,0.06,0,13.58,0.56,0,,,,-1.22,0.02,1,317.64,243.16,809.00,1,0
"2019-11-01T01:27:11Z","2019-11-01T01:27:11Z",0.8,0.0,,65.29,0.76,0,5.06,0.10,0,64.43,1.28,0,,,,5.42,0.06,0,13.53,0.56,0,,,,-1.24,0.02,1,316.83,242.43,806.93,1,0
"2019-11-01T01:32:01Z","2019-11-01T01:32:01Z",0.6,0.0,,65.37,0.76,0,5.09,0.10,0,64.79,1.28,0,,,,5.63,0.07,0,13.30,0.55,0,,,,-1.19,0.02,1,317.33,242.93,809.49,1,0
"2019-11-01T01:37:11Z","2019-11-01T01:37:11Z",0.8,0.0,,65.26,0.76,0,5.23,0.10,0,66.53,1.32,1,,,,5.42,0.06,0,13.34,0.55,0,,,,-1.18,0.02,1,316.77,242.47,808.05,1,0
"2019-11-01T01:42:01Z","2019-11-01T01:42:01Z",0.6,0.0,,65.37,0.76,0,4.99,0.10,0,63.48,1.26,1,,,,5.63,0.07,0,13.38,0.56,0,,,,-1.22,0.02,1,317.14,242.78,808.99,1,0
"2019-11-01T01:47:01Z","2019-11-01T01:47:01Z",0.6,0.0,,65.36,0.76,0,5.10,0.10,0,64.88,1.28,0,,,,5.57,0.06,0,13.44,0.56,0,,,,-1.15,0.02,1,316.31,242.50,808.82,1,0
"2019-11-01T01:52:01Z","2019-11-01T01:52:01Z",0.6,0.0,,65.34,0.76,0,5.18,0.10,0,65.94,1.31,0,,,,5.63,0.07,0,13.55,0.56,0,,,,-1.18,0.02,1,316.62,242.68,809.61,1,0
"2019-11-01T01:57:11Z","2019-11-01T01:57:11Z",0.8,0.0,,65.26,0.76,0,5.20,0.10,0,66.22,1.31,0,,,,5.41,0.06,0,13.43,0.56,0,,,,-1.20,0.02,1,316.06,242.23,808.19,1,0
