startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2018-10-01T00:02:02Z","2018-10-01T00:02:02Z",0.9,0.0,,63.22,0.74,0,0.54,0.01,1,6.97,0.14,1,,,,4.80,0.06,0,36.58,1.52,0,,,,-2.19,0.03,1,185.20,169.14,8.52,1,0
"2018-10-01T00:07:02Z","2018-10-01T00:07:02Z",0.9,0.0,,63.20,0.74,0,0.48,0.01,1,6.20,0.12,1,,,,4.79,0.06,0,36.94,1.54,0,,,,-2.01,0.03,1,181.98,166.16,8.39,1,0
"2018-10-01T00:12:11Z","2018-10-01T00:12:11Z",1.0,0.0,,63.44,0.74,0,0.34,0.01,0,4.42,0.09,0,,,,4.56,0.05,1,36.24,1.51,0,,,,-2.02,0.03,1,183.79,167.98,8.38,1,0
"2018-10-01T00:17:02Z","2018-10-01T00:17:02Z",0.9,0.0,,63.47,0.74,0,0.40,0.01,0,5.21,0.10,0,,,,4.73,0.05,0,36.53,1.52,0,,,,-2.23,0.03,1,182.57,166.77,8.38,1,0
"2018-10-01T00:22:11Z","2018-10-01T00:22:11Z",1.0,0.0,,63.41,0.74,0,0.42,0.01,0,5.44,0.11,0,,,,4.53,0.05,1,34.07,1.42,0,,,,-2.02,0.03,1,182.01,166.26,8.35,1,0
"2018-10-01T00:27:02Z","2018-10-01T00:27:02Z",0.9,0.0,,63.32,0.74,0,0.33,0.01,0,4.29,0.08,0,,,,4.73,0.05,0,35.70,1.49,0,,,,-2.03,0.03,1,181.40,165.67,8.35,1,0
"2018-10-01T00:32:02Z","2018-10-01T00:32:02Z",0.9,0.0,,63.23,0.74,0,0.33,0.01,0,4.23,0.08,0,,,,4.76,0.06,0,36.24,1.51,0,,,,-2.11,0.03,1,181.80,166.05,8.35,1,0
"2018-10-01T00:37:02Z","2018-10-01T00:37:02Z",0.9,0.0,,63.34,0.74,0,0.31,0.01,0,3.99,0.08,0,,,,4.76,0.06,0,35.42,1.47,0,,,,-2.10,0.03,1,182.27,166.52,8.36,1,0
"2018-10-01T00:42:02Z","2018-10-01T00:42:02Z",0.9,0.0,,63.35,0.74,0,0.34,0.01,0,4.39,0.09,0,,,,4.75,0.06,0,35.34,1.47,0,,,,-2.09,0.03,1,183.23,167.34,8.43,1,0
"2018-10-01T00:47:02Z","2018-10-01T00:47:02Z",0.9,0.0,,63.43,0.74,0,0.31,0.01,0,4.03,0.08,0,,,,4.76,0.06,0,35.48,1.48,0,,,,-2.17,0.03,1,186.54,170.34,8.59,1,0
