uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"50dd1ebb-03b6-44be-9dc8-2403567d6639","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2019-02-04T20:24Z","2019-02-05T13:46Z","2019-04-08","OSBS_053.20190205.0846.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2c33dde8-8709-479a-8db9-c66a5d073e52","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2019-02-04T20:24Z","2019-02-05T13:46Z","2019-04-08","OSBS_053.20190205.0846.S.01",,"Y",1,"CULRES","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","restuans",,"Culex restuans","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"93c52a53-1ea4-4522-b4d8-1fa3133098e9","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2019-02-04T20:24Z","2019-02-05T13:46Z","2019-04-08","OSBS_053.20190205.0846.S.01",,"Y",14,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"b3dc5000-f855-4310-8747-aa61494be705","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2019-02-04T20:24Z","2019-02-05T13:46Z","2019-04-08","OSBS_053.20190205.0846.S.01",,"Y",22,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"413f6299-e357-414b-9aa9-0366054ce2e8","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2019-02-04T20:24Z","2019-02-05T13:46Z","2019-04-08","OSBS_053.20190205.0846.S.01",,"Y",6,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"fb42f957-73d8-4c97-9538-b1be1d55c6cf","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2019-02-04T20:29Z","2019-02-05T13:56Z","2019-04-08","OSBS_052.20190205.0856.S.01",,"Y",3,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f159ee62-27f1-45c4-b53b-a949fa9306b1","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2019-02-04T20:29Z","2019-02-05T13:56Z","2019-04-08","OSBS_052.20190205.0856.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f740e97f-dc1c-4118-8fc8-bc9f8e198abe","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2019-02-04T20:29Z","2019-02-05T13:56Z","2019-04-08","OSBS_052.20190205.0856.S.01",,"Y",31,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"5417dd4d-f14b-458e-ba94-e8d1036c4ec5","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2019-02-04T20:29Z","2019-02-05T13:56Z","2019-04-08","OSBS_052.20190205.0856.S.01",,"Y",14,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e1df5053-aa7b-49ae-bb1c-733be26500c9","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2019-02-04T20:29Z","2019-02-05T13:56Z","2019-04-08","OSBS_052.20190205.0856.S.01",,"Y",4,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"bbc236c0-fe8d-4dd5-b767-3b9632c1b146","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",1,"CULRES","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","restuans",,"Culex restuans","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e3cf1dfb-5ac5-4b3e-aa18-43263e01f0a8","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",1,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8de58a02-d29d-453b-85e5-e847ad09285c","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",73,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"80bf2dbd-05b6-4821-9c8a-357582eb09cb","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",7,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a338789a-11cc-4b29-904e-1e18d4a6059d","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"011c8702-a3bd-47e5-b17d-4893e9018b33","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-02-04T21:22Z","2019-02-05T14:08Z","2019-04-08","OSBS_054.20190205.0908.S.01",,"Y",39,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"fd24b217-04aa-4d40-94eb-df5d720c8e5f","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",1,"AEDCAN3","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes",,"canadensis","canadensis","Aedes canadensis canadensis","(Theobald, 1901)","subspecies","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2eae02ef-f63d-4366-96df-81330a091737","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",1,"ANOQUA","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","quadrimaculatus",,"Anopheles quadrimaculatus","Say, 1824","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e0ceb820-b3f2-4cbf-a94e-51b9cf64edad","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",1,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"56871962-f24b-4083-8f47-7ea0b76b9ab1","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",51,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"6d56d64a-10f1-4602-ae9c-3a9b3ee4ff7c","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3aecdef6-ce2e-4d18-9d05-ae5f73016eef","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",2,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"9a10f588-b484-4167-a3ae-35827c751ef6","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",12,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"06ed28ab-ccd0-4221-be3b-8c4b3e8812fe","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-02-04T21:48Z","2019-02-05T14:32Z","2019-04-08","OSBS_055.20190205.0932.S.01",,"Y",84,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"9179ad51-68df-43bc-94ea-d98efde4d394","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-02-04T22:08Z","2019-02-05T13:05Z","2019-04-08","OSBS_056.20190205.0805.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"29071532-2b13-4ac8-b7b9-02e0015f3fa5","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-02-04T22:08Z","2019-02-05T13:05Z","2019-04-08","OSBS_056.20190205.0805.S.01",,"Y",10,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d1fd14c0-9f22-4545-b27f-c66c0b640e35","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-02-04T22:08Z","2019-02-05T13:05Z","2019-04-08","OSBS_056.20190205.0805.S.01",,"Y",21,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"6651b874-9045-4aef-8c7f-9c2ef16e3a29","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-02-04T22:08Z","2019-02-05T13:05Z","2019-04-08","OSBS_056.20190205.0805.S.01",,"Y",27,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d29a0125-de08-413a-bbe2-ace3dce5f8e8","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-02-04T22:21Z","2019-02-05T13:18Z","2019-04-08","OSBS_057.20190205.0818.S.01",,"Y",33,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"9a8f63a6-b1af-4437-8844-14b0f25a9171","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-02-04T22:21Z","2019-02-05T13:18Z","2019-04-08","OSBS_057.20190205.0818.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"cfa2279f-78c2-4858-9764-74023625f632","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-02-04T22:21Z","2019-02-05T13:18Z","2019-04-08","OSBS_057.20190205.0818.S.01",,"Y",4,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a7c8d7f8-a0bb-4c3a-8589-d7fe75897439","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-02-04T22:21Z","2019-02-05T13:18Z","2019-04-08","OSBS_057.20190205.0818.S.01",,"Y",1,"AEDINF","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","infirmatus",,"Aedes infirmatus","Dyar and Knab, 1906","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"21697593-5130-4a6d-85c9-1ff261ee002a","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-02-04T22:21Z","2019-02-05T13:18Z","2019-04-08","OSBS_057.20190205.0818.S.01",,"Y",12,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8cfa654f-e03f-4c55-adfb-e9dcebb9089f","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2019-02-04T22:40Z","2019-02-05T15:03Z","2019-04-08","OSBS_058.20190205.1003.S.01",,"Y",35,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"b1b07c1c-93e0-43b3-9b89-d6446b2b15cb","OSBS_058.mosquitoPoint.mos","D03","OSBS","OSBS_058","2019-02-04T22:40Z","2019-02-05T15:03Z","2019-04-08","OSBS_058.20190205.1003.S.01",,"Y",1,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
