uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"888d68a7-80fb-48d8-8583-924d05724977","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-08-06T20:21Z","2019-08-07T11:51Z","2019-09-18","OSBS_057.20190807.0751.S.01",,"Y",1,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"M","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8f99bd26-49c2-4574-8bfd-c38683c08bb8","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-08-06T20:21Z","2019-08-07T11:51Z","2019-09-18","OSBS_057.20190807.0751.S.01",,"Y",112,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"6766723e-46b0-4903-bdd8-412898d7442e","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-08-06T20:21Z","2019-08-07T11:51Z","2019-09-18","OSBS_057.20190807.0751.S.01",,"Y",6,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"53e1ae3d-9210-4b95-bbfa-de2f5d491dfe","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-08-06T20:21Z","2019-08-07T11:51Z","2019-09-18","OSBS_057.20190807.0751.S.01",,"Y",4,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d36ed803-53c5-4352-9148-5c0052c0ce35","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-08-06T20:21Z","2019-08-07T11:51Z","2019-09-18","OSBS_057.20190807.0751.S.01",,"Y",77,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3294f7f5-7a3c-497a-aeec-233d71caa342","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-08-06T20:41Z","2019-08-07T12:12Z","2019-09-18","OSBS_055.20190807.0812.S.01",,"Y",87,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2b2e92cb-3a88-47d8-88dc-f9fe1c3c504f","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-08-06T20:41Z","2019-08-07T12:12Z","2019-09-18","OSBS_055.20190807.0812.S.01",,"Y",5,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"ce19bdea-a639-4a0a-b5d3-f2d22afb5366","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-08-06T20:41Z","2019-08-07T12:12Z","2019-09-18","OSBS_055.20190807.0812.S.01",,"Y",6,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"336ef06a-0b2f-4291-ae98-1c1f9cd2295c","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-08-06T20:41Z","2019-08-07T12:12Z","2019-09-18","OSBS_055.20190807.0812.S.01",,"Y",89,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"01bad7f8-ddb4-4f35-bd88-9c3862faee8f","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-08-06T20:41Z","2019-08-07T12:12Z","2019-09-18","OSBS_055.20190807.0812.S.01",,"Y",1,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
