uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"7f4ad938-5052-4d02-8d13-b6d69ab5d1a8","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",95,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"5bc6cdd8-aa9a-4aad-936f-29302800a3df","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",1,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"fd90f231-278f-4161-8e55-6de2fbb36156","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",1,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"M","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"030d6efc-46ed-479a-8e91-17250519d9b0","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",85,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3f53da53-db99-4c47-8ec7-f8349be420ca","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",4,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f9c3b474-4385-44c1-96e9-38f9300dd3ba","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",3,"CULCOR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","coronator",,"Culex coronator","Dyar and Knab, 1906","species","A",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2882c619-3958-4612-b09f-abfdba78cff8","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",10,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d431e645-55fb-464c-b6b1-e6ffc6ca4416","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-10-01T19:31Z","2019-10-02T12:18Z","2019-10-15","OSBS_057.20191002.0818.S.01",,"Y",1,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"243396aa-2d8a-412e-802c-9e4abe412c54","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-10-01T19:47Z","2019-10-02T12:37Z","2019-10-15","OSBS_055.20191002.0837.S.01",,"Y",66,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a2e4d2d6-bd76-4098-8297-0035842466b0","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-10-01T19:47Z","2019-10-02T12:37Z","2019-10-15","OSBS_055.20191002.0837.S.01",,"Y",108,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
