uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"1d393c65-34b7-4d27-9234-85c17c99af79","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-03-04T20:00Z","2019-03-05T15:33Z","2019-05-02","OSBS_056.20190305.1033.S.01",,"Y",64,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"43a05349-d93b-4292-9c5a-e20e4c8c819b","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-03-04T20:00Z","2019-03-05T15:33Z","2019-05-02","OSBS_056.20190305.1033.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"45765995-396a-4152-9581-2c8ac51d089b","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-03-04T20:00Z","2019-03-05T15:33Z","2019-05-02","OSBS_056.20190305.1033.S.01",,"Y",5,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"5a1bc228-2b43-4287-8cf3-25ffc764e6bd","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-03-04T20:00Z","2019-03-05T15:33Z","2019-05-02","OSBS_056.20190305.1033.S.01",,"Y",3,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"c2ab64cf-4832-484d-b4b5-7bdfbcdf90ed","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2019-03-04T20:00Z","2019-03-05T15:33Z","2019-05-02","OSBS_056.20190305.1033.S.01",,"Y",9,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"92e3825b-7b8b-49ee-a1c5-9cd491147950","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",15,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"6343c873-f91d-47f8-b532-0e606db76263","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",2,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"5bd1d2af-a284-4366-9267-a869d7bed9a3","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",98,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"c27e157f-fce3-431a-8449-f4868d32f986","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"adb4e7e5-8455-43de-9b26-f341617a23e9","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",2,"CULRES","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","restuans",,"Culex restuans","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d6ffe799-d346-48d1-b5f8-d35545d8d458","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f10773dd-1e35-4a64-a659-cf93ecc63188","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-03-04T20:12Z","2019-03-05T13:13Z","2019-05-02","OSBS_057.20190305.0813.S.01",,"Y",13,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a03fb914-e5f0-48a6-9930-4052ba8adcbf","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-03-04T20:44Z","2019-03-05T13:36Z","2019-05-02","OSBS_055.20190305.0836.S.01",,"Y",2,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"ccb3cf88-6fe8-4eca-aae2-c5e3000c4666","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-03-04T20:44Z","2019-03-05T13:36Z","2019-05-02","OSBS_055.20190305.0836.S.01",,"Y",2,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d20b38c2-f21c-4635-a2c5-ea3e7ee9dba9","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-03-04T20:44Z","2019-03-05T13:36Z","2019-05-02","OSBS_055.20190305.0836.S.01",,"Y",8,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"11be3b79-44fe-4ac8-a382-015a3918f0e0","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-03-04T20:44Z","2019-03-05T13:36Z","2019-05-02","OSBS_055.20190305.0836.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"32707fff-4cc6-497c-a248-4bc5d9273526","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-03-04T20:44Z","2019-03-05T13:36Z","2019-05-02","OSBS_055.20190305.0836.S.01",,"Y",1,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
