startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2018-04-01T00:02:01Z","2018-04-01T00:02:01Z",-9.7,0.0,1,68.33,0.80,0,5.12,0.10,0,58.19,1.15,1,,,,4.64,0.05,0,35.29,1.47,0,,,,-3.63,0.06,1,576.47,190.74,1182.76,1,0
"2018-04-01T00:07:01Z","2018-04-01T00:07:01Z",-9.7,0.0,1,67.99,0.80,0,5.35,0.11,0,60.69,1.20,1,,,,4.64,0.05,0,35.13,1.46,0,,,,-3.56,0.06,1,576.70,190.54,1183.24,1,0
"2018-04-01T00:12:01Z","2018-04-01T00:12:01Z",-9.7,0.0,1,67.93,0.79,0,5.40,0.11,0,61.38,1.22,0,,,,4.65,0.05,0,35.25,1.47,0,,,,-3.55,0.06,1,577.79,190.68,1185.47,1,0
"2018-04-01T00:17:01Z","2018-04-01T00:17:01Z",-9.7,0.0,1,68.01,0.80,0,5.46,0.11,0,62.12,1.23,0,,,,4.65,0.05,0,35.24,1.47,0,,,,-3.63,0.06,1,577.17,190.37,1184.26,1,0
"2018-04-01T00:22:01Z","2018-04-01T00:22:01Z",-9.7,0.0,1,67.99,0.80,0,5.52,0.11,0,62.83,1.24,0,,,,4.65,0.05,0,35.18,1.46,0,,,,-3.57,0.06,1,577.05,190.21,1184.01,1,0
"2018-04-01T00:27:01Z","2018-04-01T00:27:01Z",-9.7,0.0,1,68.06,0.80,0,5.59,0.11,0,63.75,1.26,0,,,,4.65,0.05,0,35.32,1.47,0,,,,-3.74,0.06,1,577.29,190.31,1184.50,1,0
"2018-04-01T00:32:01Z","2018-04-01T00:32:01Z",-9.7,0.0,1,68.05,0.80,0,5.59,0.11,0,63.68,1.26,0,,,,4.65,0.05,0,35.18,1.46,0,,,,-3.69,0.06,1,577.27,190.28,1184.52,1,0
"2018-04-01T00:37:01Z","2018-04-01T00:37:01Z",-9.7,0.0,1,68.05,0.80,0,5.61,0.11,0,63.90,1.27,0,,,,4.65,0.05,0,35.14,1.46,0,,,,-3.50,0.05,1,577.30,190.25,1184.59,1,0
"2018-04-01T00:42:01Z","2018-04-01T00:42:01Z",-9.7,0.0,1,68.12,0.80,0,5.63,0.11,0,64.14,1.27,0,,,,4.65,0.05,0,34.92,1.45,0,,,,-3.55,0.06,1,577.61,190.43,1185.21,1,0
"2018-04-01T00:47:01Z","2018-04-01T00:47:01Z",-9.7,0.0,1,68.07,0.80,0,5.59,0.11,0,63.70,1.26,0,,,,4.69,0.05,0,35.26,1.47,0,,,,-3.67,0.06,1,577.21,190.29,1184.33,1,0
"2018-04-01T00:52:01Z","2018-04-01T00:52:01Z",-9.7,0.0,1,68.04,0.80,0,5.58,0.11,0,63.58,1.26,0,,,,4.65,0.05,0,35.28,1.47,0,,,,-3.61,0.06,1,576.93,190.18,1183.77,1,0
"2018-04-01T00:57:01Z","2018-04-01T00:57:01Z",-9.7,0.0,1,68.07,0.80,0,5.59,0.11,0,63.79,1.26,0,,,,4.65,0.05,0,35.26,1.47,0,,,,-3.72,0.06,1,577.27,190.27,1184.46,1,0
"2018-04-01T01:02:01Z","2018-04-01T01:02:01Z",-9.7,0.0,1,68.09,0.80,0,5.62,0.11,0,64.13,1.27,0,,,,4.65,0.05,0,35.05,1.46,0,,,,-3.64,0.06,1,576.99,190.17,1184.00,1,0
"2018-04-01T01:07:01Z","2018-04-01T01:07:01Z",-9.7,0.0,1,68.11,0.80,0,5.60,0.11,0,63.82,1.26,0,,,,4.65,0.05,0,34.94,1.45,0,,,,-3.73,0.06,1,576.72,190.16,1183.45,1,0
"2018-04-01T01:12:01Z","2018-04-01T01:12:01Z",-9.7,0.0,1,68.04,0.80,0,5.59,0.11,0,63.72,1.26,0,,,,4.69,0.05,0,34.89,1.45,0,,,,-3.68,0.06,1,577.44,190.36,1184.94,1,0
"2018-04-01T01:17:01Z","2018-04-01T01:17:01Z",-9.7,0.0,1,68.06,0.80,0,5.61,0.11,0,63.85,1.26,0,,,,4.65,0.05,0,34.94,1.45,0,,,,-3.56,0.06,1,577.88,190.56,1185.78,1,0
"2018-04-01T01:22:01Z","2018-04-01T01:22:01Z",-9.7,0.0,1,68.05,0.80,0,5.59,0.11,0,63.67,1.26,0,,,,4.64,0.05,0,35.29,1.47,0,,,,-3.74,0.06,1,577.42,190.41,1184.85,1,0
"2018-04-01T01:27:01Z","2018-04-01T01:27:01Z",-9.7,0.0,1,68.02,0.80,0,5.61,0.11,0,63.86,1.26,0,,,,4.65,0.05,0,35.25,1.47,0,,,,-3.55,0.06,1,577.51,190.44,1185.04,1,0
"2018-04-01T01:32:01Z","2018-04-01T01:32:01Z",-9.7,0.0,1,68.08,0.80,0,5.58,0.11,0,63.49,1.26,0,,,,4.65,0.05,0,35.07,1.46,0,,,,-3.63,0.06,1,577.08,190.33,1184.21,1,0
"2018-04-01T01:37:01Z","2018-04-01T01:37:01Z",-9.7,0.0,1,68.05,0.80,0,5.57,0.11,0,63.27,1.25,0,,,,4.64,0.05,0,35.38,1.47,0,,,,-3.79,0.06,1,576.20,190.08,1182.41,1,0
