startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2018-01-01T00:02:36Z","2018-01-01T00:02:36Z",0.9,0.0,,131.23,1.54,1,5.92,0.12,0,57.64,1.14,0,,,,4.58,0.05,0,27.41,1.14,0,,,,-3.05,0.05,1,,156.49,,1,0
"2018-01-01T00:07:11Z","2018-01-01T00:07:11Z",0.9,0.0,,130.98,1.53,1,5.90,0.12,0,57.50,1.14,0,,,,4.61,0.05,0,27.44,1.14,0,,,,-3.12,0.05,1,,157.23,,1,0
"2018-01-01T00:10:00Z","2018-01-01T00:15:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T00:17:35Z","2018-01-01T00:17:35Z",0.9,0.0,,131.21,1.54,1,5.91,0.12,0,57.58,1.14,0,,,,4.59,0.05,0,27.35,1.14,0,,,,-3.07,0.05,1,,156.52,,1,0
"2018-01-01T00:22:11Z","2018-01-01T00:22:11Z",0.9,0.0,,130.99,1.53,1,5.91,0.12,0,57.61,1.14,0,,,,4.61,0.05,0,27.54,1.15,0,,,,-3.14,0.05,1,,157.29,,1,0
"2018-01-01T00:27:11Z","2018-01-01T00:27:11Z",0.9,0.0,,130.99,1.53,1,5.89,0.12,0,57.41,1.14,0,,,,4.61,0.05,0,27.45,1.14,0,,,,-3.14,0.05,1,,157.21,,1,0
"2018-01-01T00:32:36Z","2018-01-01T00:32:36Z",0.9,0.0,,131.18,1.53,1,5.90,0.12,0,57.48,1.14,0,,,,4.59,0.05,0,27.56,1.15,0,,,,-3.01,0.05,1,,156.27,,1,0
"2018-01-01T00:37:11Z","2018-01-01T00:37:11Z",0.9,0.0,,131.06,1.53,1,5.91,0.12,0,57.53,1.14,0,,,,4.62,0.05,0,27.53,1.15,0,,,,-3.16,0.05,1,,157.27,,1,0
"2018-01-01T00:42:11Z","2018-01-01T00:42:11Z",0.9,0.0,,130.97,1.53,1,5.91,0.12,0,57.53,1.14,0,,,,4.62,0.05,0,27.52,1.14,0,,,,-3.18,0.05,1,,157.22,,1,0
"2018-01-01T00:45:00Z","2018-01-01T00:50:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T00:52:11Z","2018-01-01T00:52:11Z",0.9,0.0,,130.90,1.53,1,5.86,0.12,0,57.02,1.13,0,,,,4.62,0.05,0,27.48,1.14,0,,,,-3.11,0.05,1,,157.18,,1,0
"2018-01-01T00:57:11Z","2018-01-01T00:57:11Z",0.9,0.0,,130.90,1.53,1,5.88,0.12,0,57.23,1.13,0,,,,4.62,0.05,0,27.49,1.14,0,,,,-3.11,0.05,1,,157.11,,1,0
"2018-01-01T01:00:00Z","2018-01-01T01:05:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T01:07:11Z","2018-01-01T01:07:11Z",0.9,0.0,,130.79,1.53,1,5.84,0.12,0,56.76,1.12,0,,,,4.62,0.05,0,27.48,1.14,0,,,,-3.13,0.05,1,,157.23,,1,0
"2018-01-01T01:12:11Z","2018-01-01T01:12:11Z",0.9,0.0,,130.84,1.53,1,5.86,0.12,0,56.98,1.13,0,,,,4.62,0.05,0,27.57,1.15,0,,,,-3.06,0.05,1,,157.10,,1,0
"2018-01-01T01:15:00Z","2018-01-01T01:20:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T01:22:11Z","2018-01-01T01:22:11Z",0.9,0.0,,130.90,1.53,1,5.86,0.12,0,56.95,1.13,0,,,,4.63,0.05,0,27.53,1.15,0,,,,-3.05,0.05,1,,157.13,,1,0
"2018-01-01T01:27:11Z","2018-01-01T01:27:11Z",0.9,0.0,,130.85,1.53,1,5.88,0.12,0,57.17,1.13,0,,,,4.62,0.05,0,27.61,1.15,0,,,,-3.07,0.05,1,,157.28,,1,0
"2018-01-01T01:32:33Z","2018-01-01T01:32:33Z",0.9,0.0,,131.04,1.53,1,5.87,0.12,0,57.03,1.13,0,,,,4.60,0.05,0,27.56,1.15,0,,,,-2.61,0.04,1,,156.49,,1,0
"2018-01-01T01:37:11Z","2018-01-01T01:37:11Z",0.9,0.0,,130.85,1.53,1,5.82,0.12,0,56.58,1.12,0,,,,4.62,0.05,0,27.50,1.14,0,,,,-3.13,0.05,1,,157.17,,1,0
"2018-01-01T01:40:00Z","2018-01-01T01:45:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T01:45:00Z","2018-01-01T01:50:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T01:52:11Z","2018-01-01T01:52:11Z",0.9,0.0,,130.78,1.53,1,5.84,0.12,0,56.84,1.13,0,,,,4.62,0.05,0,27.44,1.14,0,,,,-3.00,0.05,1,,157.21,,1,0
"2018-01-01T01:57:11Z","2018-01-01T01:57:11Z",0.9,0.0,,130.84,1.53,1,5.84,0.12,0,56.85,1.13,0,,,,4.64,0.05,0,27.46,1.14,0,,,,-3.07,0.05,1,,157.06,,1,0
"2018-01-01T02:02:35Z","2018-01-01T02:02:35Z",0.9,0.0,,131.15,1.53,1,5.84,0.12,0,56.80,1.12,0,,,,4.60,0.05,0,27.44,1.14,0,,,,-2.89,0.04,1,,156.35,,1,0
"2018-01-01T02:07:11Z","2018-01-01T02:07:11Z",0.9,0.0,,131.00,1.53,1,5.83,0.12,0,56.69,1.12,0,,,,4.63,0.05,0,27.55,1.15,0,,,,-3.04,0.05,1,,157.10,,1,0
"2018-01-01T02:12:11Z","2018-01-01T02:12:11Z",0.9,0.0,,131.07,1.53,1,5.85,0.12,0,56.85,1.13,0,,,,4.62,0.05,0,27.43,1.14,0,,,,-3.05,0.05,1,,157.14,,1,0
"2018-01-01T02:17:38Z","2018-01-01T02:17:38Z",0.9,0.0,,131.11,1.53,1,5.80,0.12,0,56.32,1.12,0,,,,4.60,0.05,0,27.44,1.14,0,,,,-2.95,0.05,1,,156.35,,1,0
"2018-01-01T02:22:11Z","2018-01-01T02:22:11Z",0.9,0.0,,130.82,1.53,1,5.80,0.12,0,56.40,1.12,0,,,,4.63,0.05,0,27.41,1.14,0,,,,-3.08,0.05,1,,157.14,,1,0
"2018-01-01T02:25:00Z","2018-01-01T02:30:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T02:32:35Z","2018-01-01T02:32:35Z",0.9,0.0,,131.04,1.53,1,5.79,0.12,0,56.29,1.11,0,,,,4.59,0.05,0,27.35,1.14,0,,,,-2.99,0.05,1,,156.49,,1,0
"2018-01-01T02:37:11Z","2018-01-01T02:37:11Z",0.9,0.0,,130.81,1.53,1,5.80,0.12,0,56.28,1.11,0,,,,4.62,0.05,0,27.52,1.14,0,,,,-3.02,0.05,1,,157.17,,1,0
"2018-01-01T02:42:11Z","2018-01-01T02:42:11Z",0.9,0.0,,130.80,1.53,1,5.78,0.12,0,56.17,1.11,0,,,,4.62,0.05,0,27.44,1.14,0,,,,-3.04,0.05,1,,157.27,,1,0
"2018-01-01T02:47:36Z","2018-01-01T02:47:36Z",0.9,0.0,,131.08,1.53,1,5.75,0.12,0,55.86,1.11,0,,,,4.59,0.05,0,27.40,1.14,0,,,,-2.93,0.05,1,,156.49,,1,0
"2018-01-01T02:50:00Z","2018-01-01T02:55:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T02:57:11Z","2018-01-01T02:57:11Z",0.9,0.0,,130.93,1.53,1,5.73,0.11,0,55.60,1.10,0,,,,4.62,0.05,0,27.48,1.14,0,,,,-3.07,0.05,1,,157.39,,1,0
"2018-01-01T03:02:33Z","2018-01-01T03:02:33Z",0.9,0.0,,131.24,1.54,1,5.69,0.11,0,55.24,1.09,0,,,,4.59,0.05,0,27.38,1.14,0,,,,-2.52,0.04,1,,156.71,,1,0
"2018-01-01T03:07:11Z","2018-01-01T03:07:11Z",0.9,0.0,,131.13,1.53,1,5.78,0.12,0,56.36,1.12,0,,,,4.62,0.05,0,27.45,1.14,0,,,,-3.01,0.05,1,,157.14,,1,0
"2018-01-01T03:12:11Z","2018-01-01T03:12:11Z",0.9,0.0,,131.28,1.54,1,5.76,0.12,0,56.17,1.11,0,,,,4.62,0.05,0,27.56,1.15,0,,,,-3.06,0.05,1,,157.26,,1,0
"2018-01-01T03:17:33Z","2018-01-01T03:17:33Z",0.9,0.0,,131.38,1.54,1,5.75,0.12,0,56.08,1.11,0,,,,4.59,0.05,0,27.77,1.16,0,,,,-2.58,0.04,1,,156.60,,1,0
"2018-01-01T03:22:11Z","2018-01-01T03:22:11Z",0.9,0.0,,131.56,1.54,1,5.75,0.12,0,55.97,1.11,0,,,,4.62,0.05,0,27.53,1.15,0,,,,-2.98,0.05,1,,157.06,,1,0
"2018-01-01T03:25:00Z","2018-01-01T03:30:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T03:32:38Z","2018-01-01T03:32:38Z",0.9,0.0,,131.32,1.54,1,5.86,0.12,0,57.33,1.14,0,,,,4.59,0.05,0,27.43,1.14,0,,,,-2.92,0.05,1,,156.24,,1,0
"2018-01-01T03:35:00Z","2018-01-01T03:40:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T03:42:11Z","2018-01-01T03:42:11Z",0.9,0.0,,130.99,1.53,1,5.92,0.12,0,57.86,1.15,0,,,,4.61,0.05,0,27.49,1.14,0,,,,-3.09,0.05,1,,157.00,,1,0
"2018-01-01T03:45:00Z","2018-01-01T03:50:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T03:52:11Z","2018-01-01T03:52:11Z",0.9,0.0,,131.00,1.53,1,5.90,0.12,0,57.53,1.14,0,,,,4.61,0.05,0,27.48,1.14,0,,,,-3.03,0.05,1,,156.99,,1,0
"2018-01-01T03:57:11Z","2018-01-01T03:57:11Z",0.9,0.0,,130.92,1.53,1,5.96,0.12,0,58.12,1.15,0,,,,4.61,0.05,0,27.45,1.14,0,,,,-3.00,0.05,1,,157.03,,1,0
"2018-01-01T04:02:38Z","2018-01-01T04:02:38Z",0.9,0.0,,131.13,1.53,1,5.95,0.12,0,58.01,1.15,0,,,,4.59,0.05,0,27.40,1.14,0,,,,-2.98,0.05,1,,156.27,,1,0
"2018-01-01T04:05:00Z","2018-01-01T04:10:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T04:12:11Z","2018-01-01T04:12:11Z",0.9,0.0,,130.89,1.53,1,5.95,0.12,0,58.04,1.15,0,,,,4.61,0.05,0,27.45,1.14,0,,,,-3.09,0.05,1,,156.89,,1,0
"2018-01-01T04:17:33Z","2018-01-01T04:17:33Z",0.9,0.0,,131.06,1.53,1,5.95,0.12,0,58.07,1.15,0,,,,4.59,0.05,0,27.44,1.14,0,,,,-2.56,0.04,1,,156.24,,1,0
"2018-01-01T04:22:11Z","2018-01-01T04:22:11Z",0.9,0.0,,130.93,1.53,1,5.95,0.12,0,58.02,1.15,0,,,,4.61,0.05,0,27.38,1.14,0,,,,-3.09,0.05,1,,156.96,,1,0
"2018-01-01T04:27:11Z","2018-01-01T04:27:11Z",0.9,0.0,,130.84,1.53,1,5.94,0.12,0,57.95,1.15,0,,,,4.61,0.05,0,27.36,1.14,0,,,,-3.07,0.05,1,,157.06,,1,0
"2018-01-01T04:32:33Z","2018-01-01T04:32:33Z",0.9,0.0,,131.08,1.53,1,5.92,0.12,0,57.69,1.14,0,,,,4.59,0.05,0,27.43,1.14,0,,,,-2.69,0.04,1,,156.24,,1,0
"2018-01-01T04:37:11Z","2018-01-01T04:37:11Z",0.9,0.0,,130.89,1.53,1,5.92,0.12,0,57.66,1.14,0,,,,4.61,0.05,0,27.44,1.14,0,,,,-3.01,0.05,1,,157.12,,1,0
"2018-01-01T04:40:00Z","2018-01-01T04:45:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T04:47:33Z","2018-01-01T04:47:33Z",0.9,0.0,,131.06,1.53,1,5.89,0.12,0,57.43,1.14,0,,,,4.59,0.05,0,27.51,1.14,0,,,,-2.67,0.04,1,,156.38,,1,0
"2018-01-01T04:52:11Z","2018-01-01T04:52:11Z",0.9,0.0,,130.86,1.53,1,5.89,0.12,0,57.37,1.14,0,,,,4.61,0.05,0,27.43,1.14,0,,,,-3.03,0.05,1,,156.95,,1,0
"2018-01-01T04:55:00Z","2018-01-01T05:00:00Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,0
"2018-01-01T05:02:34Z","2018-01-01T05:02:34Z",0.9,0.0,,131.05,1.53,1,5.88,0.12,0,57.25,1.13,0,,,,4.59,0.05,0,27.47,1.14,0,,,,-2.71,0.04,1,,156.24,,1,0
