startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2020-06-01T00:02:01Z","2020-06-01T00:02:01Z",0.4,0.0,,67.08,0.78,0,4.30,0.09,0,55.35,1.10,0,,,,5.01,0.06,0,117.94,4.91,1,,,,47.52,0.74,1,77.17,61.51,176.23,1,0
"2020-06-01T00:07:01Z","2020-06-01T00:07:01Z",0.4,0.0,,67.36,0.79,0,4.30,0.09,0,55.31,1.10,1,,,,4.98,0.06,0,129.64,5.39,1,,,,49.75,0.77,1,98.35,78.49,224.60,1,0
"2020-06-01T00:12:02Z","2020-06-01T00:12:02Z",0.4,0.0,,66.64,0.78,0,4.50,0.09,0,57.78,1.14,1,,,,5.04,0.06,0,139.88,5.82,1,,,,54.64,0.85,1,64.05,51.14,146.27,1,0
"2020-06-01T00:17:01Z","2020-06-01T00:17:01Z",0.4,0.0,,67.05,0.78,0,4.38,0.09,0,56.21,1.11,0,,,,4.95,0.06,0,129.74,5.40,1,,,,47.78,0.74,1,87.95,70.27,200.93,1,0
"2020-06-01T00:22:01Z","2020-06-01T00:22:01Z",0.4,0.0,,66.74,0.78,0,4.46,0.09,0,57.15,1.13,1,,,,4.94,0.06,0,129.22,5.38,1,,,,40.82,0.64,1,108.63,86.80,248.17,1,0
"2020-06-01T00:27:01Z","2020-06-01T00:27:01Z",0.4,0.0,,66.71,0.78,0,4.68,0.09,0,60.00,1.19,1,,,,4.98,0.06,0,133.60,5.56,1,,,,29.74,0.46,1,89.25,71.34,203.90,1,0
"2020-06-01T00:32:01Z","2020-06-01T00:32:01Z",0.4,0.0,,66.59,0.78,0,4.54,0.09,0,58.19,1.15,1,,,,4.94,0.06,0,131.16,5.46,1,,,,39.40,0.61,1,101.26,80.94,231.47,1,0
"2020-06-01T00:37:01Z","2020-06-01T00:37:01Z",0.4,0.0,,64.98,0.76,0,4.98,0.10,0,63.91,1.27,1,,,,4.96,0.06,0,129.02,5.37,1,,,,47.73,0.74,1,99.12,78.01,226.61,1,0
"2020-06-01T00:42:01Z","2020-06-01T00:42:01Z",0.4,0.0,,66.39,0.78,0,4.15,0.08,0,54.88,1.09,1,,,,4.97,0.06,0,129.92,5.40,1,,,,59.90,0.93,1,108.87,84.72,248.91,1,0
"2020-06-01T00:47:01Z","2020-06-01T00:47:01Z",0.4,0.0,,67.12,0.79,0,3.69,0.07,0,49.29,0.98,1,,,,5.05,0.06,0,127.94,5.32,1,,,,34.50,0.54,1,93.52,72.62,213.69,1,0
"2020-06-01T00:52:01Z","2020-06-01T00:52:01Z",0.4,0.0,,67.63,0.79,0,3.12,0.06,0,41.79,0.83,1,,,,5.14,0.06,0,127.47,5.30,1,,,,41.22,0.64,1,98.95,76.77,226.08,1,0
"2020-06-01T00:57:01Z","2020-06-01T00:57:01Z",0.4,0.0,,67.58,0.79,0,4.11,0.08,1,55.15,1.09,1,,,,5.14,0.06,0,128.06,5.33,1,,,,40.79,0.63,1,101.81,78.80,232.63,1,0
"2020-06-01T01:02:01Z","2020-06-01T01:02:01Z",0.4,0.0,,67.28,0.79,0,5.14,0.10,1,69.48,1.38,1,,,,5.12,0.06,0,124.62,5.18,1,,,,51.23,0.80,1,101.41,78.04,231.46,1,0
