startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2020-09-01T00:02:01Z","2020-09-01T00:02:01Z",0.5,0.0,,67.31,0.79,0,4.09,0.08,0,54.31,1.08,0,,,,4.93,0.06,0,21.97,0.91,1,,,,136.71,2.13,1,94.63,75.01,224.69,1,0
"2020-09-01T00:07:01Z","2020-09-01T00:07:01Z",0.5,0.0,,66.98,0.78,0,4.08,0.08,0,54.12,1.07,0,,,,4.96,0.06,0,21.69,0.90,1,,,,195.37,3.04,1,80.92,64.13,192.12,1,0
"2020-09-01T00:12:01Z","2020-09-01T00:12:01Z",0.5,0.0,,66.77,0.78,0,3.98,0.08,0,52.84,1.05,1,,,,4.96,0.06,0,21.36,0.89,1,,,,128.96,2.01,1,96.93,76.77,230.15,1,0
"2020-09-01T00:17:01Z","2020-09-01T00:17:01Z",0.5,0.0,,66.73,0.78,0,4.16,0.08,0,55.25,1.09,1,,,,4.92,0.06,0,21.59,0.90,1,,,,128.07,1.99,1,100.66,79.90,240.62,1,0
"2020-09-01T00:22:01Z","2020-09-01T00:22:01Z",0.5,0.0,,66.71,0.78,0,4.29,0.09,0,56.96,1.13,1,,,,4.96,0.06,0,22.45,0.93,1,,,,156.98,2.44,1,95.66,75.91,228.65,1,0
"2020-09-01T00:27:01Z","2020-09-01T00:27:01Z",0.5,0.0,,66.76,0.78,0,4.49,0.09,0,59.72,1.18,1,,,,4.93,0.06,0,21.96,0.91,1,,,,143.18,2.23,1,99.92,79.31,238.84,1,0
"2020-09-01T00:32:01Z","2020-09-01T00:32:01Z",0.5,0.0,,66.57,0.78,0,4.39,0.09,0,58.33,1.15,1,,,,4.96,0.06,0,21.49,0.89,1,,,,127.26,1.98,1,100.52,79.87,239.68,1,0
"2020-09-01T00:37:01Z","2020-09-01T00:37:01Z",0.5,0.0,,66.59,0.78,0,4.12,0.08,0,54.76,1.08,1,,,,4.93,0.06,0,22.50,0.94,1,,,,185.68,2.89,1,95.54,75.92,227.80,1,0
"2020-09-01T00:42:01Z","2020-09-01T00:42:01Z",,,,,,1,,,1,,,1,,,,,,1,,,1,,,,,,1,,,,1,1
"2020-09-01T00:47:01Z","2020-09-01T00:47:01Z",0.5,0.0,,66.71,0.78,0,3.87,0.08,0,51.35,1.02,1,,,,4.96,0.06,0,21.52,0.90,1,,,,111.96,1.74,1,101.34,80.50,241.00,1,0
"2020-09-01T00:52:01Z","2020-09-01T00:52:01Z",0.5,0.0,,66.59,0.78,0,4.16,0.08,0,55.15,1.09,1,,,,4.93,0.06,0,22.35,0.93,1,,,,131.09,2.04,1,98.02,77.89,233.11,1,0
"2020-09-01T00:57:01Z","2020-09-01T00:57:01Z",0.5,0.0,,66.58,0.78,1,4.20,0.08,1,55.71,1.10,1,,,,4.92,0.06,0,22.36,0.93,1,,,,134.51,2.09,1,97.86,77.77,232.72,1,0
