uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"84bb07f5-fc3e-4aff-a449-4478aa2a7326","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",1,"AEDATL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","atlanticus",,"Aedes atlanticus","Dyar and Knab, 1906","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"cf3d04ab-5a5f-465b-83fd-968d306fa9d4","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",16,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"1f994e2e-30c6-4fd3-976d-53fe0ae6f792","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"6d29f94b-e148-47d0-8e20-e9629167bdb5","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",80,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"60e7771c-2a1d-4cfd-9467-47f1e94baa03","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",46,"AEDINF","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","infirmatus",,"Aedes infirmatus","Dyar and Knab, 1906","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"c938db51-0683-495e-9577-a7d756338725","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"59ec2b2e-819f-4371-9921-7535aaddc554","OSBS_060.mosquitoPoint.mos","D03","OSBS","OSBS_060","2020-10-14T19:23Z","2020-10-15T13:58Z","2020-11-10","OSBS_060.20201015.0958.S.01",,"Y",55,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3e11a8f8-7ffd-4ca0-879e-f91bf4222292","OSBS_080.mosquitoPoint.mos","D03","OSBS","OSBS_080","2020-10-14T19:29Z","2020-10-15T14:06Z","2020-11-10","OSBS_080.20201015.1006.S.01",,"Y",1,"AEDTRI1","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Protomacleaya","triseriatus",,"Aedes triseriatus","(Say, 1823)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"61180821-7722-4bc1-bac7-f5199638807d","OSBS_080.mosquitoPoint.mos","D03","OSBS","OSBS_080","2020-10-14T19:29Z","2020-10-15T14:06Z","2020-11-10","OSBS_080.20201015.1006.S.01",,"Y",40,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"675e7c34-906c-4db0-8be4-ed5ec1c04961","OSBS_080.mosquitoPoint.mos","D03","OSBS","OSBS_080","2020-10-14T19:29Z","2020-10-15T14:06Z","2020-11-10","OSBS_080.20201015.1006.S.01",,"Y",20,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
