uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"b0756444-82c9-441b-84b3-8e895b2d980b","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2020-02-04T20:19Z","2020-02-05T14:17Z","2020-03-13","OSBS_059.20200205.0917.S.01",,"Y",14,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"b68f1cbb-eef2-4d65-a611-c76cbe709287","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2020-02-04T20:19Z","2020-02-05T14:17Z","2020-03-13","OSBS_059.20200205.0917.S.01",,"Y",1,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"debedc48-1987-4ad6-b652-22fad824e899","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2020-02-04T20:19Z","2020-02-05T14:17Z","2020-03-13","OSBS_059.20200205.0917.S.01",,"Y",101,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e00f6440-53df-40e6-8dfd-8594b7a86397","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2020-02-04T20:19Z","2020-02-05T14:17Z","2020-03-13","OSBS_059.20200205.0917.S.01",,"Y",84,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"1d10d973-e203-4b20-875f-2a299328ebc8","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2020-02-04T20:23Z","2020-02-05T14:22Z","2020-03-13","OSBS_061.20200205.0922.S.01",,"Y",55,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d648dfb9-8bb6-48d3-b535-1b4ced97fd93","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2020-02-04T20:23Z","2020-02-05T14:22Z","2020-03-13","OSBS_061.20200205.0922.S.01",,"Y",9,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8f483f4f-e74c-4d96-9271-81dda0d2516e","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2020-02-04T20:23Z","2020-02-05T14:22Z","2020-03-13","OSBS_061.20200205.0922.S.01",,"Y",24,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3f4a46f6-4010-4bed-a003-5bd7cccdd20d","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2020-02-04T20:23Z","2020-02-05T14:22Z","2020-03-13","OSBS_061.20200205.0922.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"564a5393-9f78-419c-8a7f-e0777ac2e18f","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2020-02-04T20:36Z","2020-02-05T13:56Z","2020-03-11","OSBS_053.20200205.0856.S.01",,"Y",160,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"da5adc37-39c3-4405-9b83-8cb7403ad76d","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2020-02-04T20:36Z","2020-02-05T13:56Z","2020-03-11","OSBS_053.20200205.0856.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
