uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"c0f56ecd-9264-48f3-8e2b-22e6319b74d6","OSBS_056.mosquitoPoint.mos","D03","OSBS","OSBS_056","2018-12-10T19:02Z","2018-12-11T13:03Z","2019-04-05","OSBS_056.20181211.0803.S.01",,"Y",4,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"218f83d8-c151-4e08-9e81-34301a0c87b5","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-12-10T19:10Z","2018-12-11T13:13Z","2019-04-05","OSBS_057.20181211.0813.S.01",,"Y",4,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"79abc90b-6ac1-4008-a234-fa2ac3727193","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-12-10T19:31Z","2018-12-11T13:37Z","2019-04-05","OSBS_055.20181211.0837.S.01",,"Y",1,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"b6270050-752e-453e-bf26-5d02fe8a27a4","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-12-10T19:31Z","2018-12-11T13:37Z","2019-04-05","OSBS_055.20181211.0837.S.01",,"Y",2,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"da44ad30-15d9-4abe-9e21-ab2ae25d6015","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-12-10T19:31Z","2018-12-11T13:37Z","2019-04-05","OSBS_055.20181211.0837.S.01",,"Y",15,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"9163ea38-45c0-4140-8502-f3251419cdb1","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2018-12-10T19:56Z","2018-12-11T14:05Z","2019-04-05","OSBS_054.20181211.0905.S.01",,"Y",3,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2a0e6280-dd2b-4c3a-9a55-9e8cb2f92e45","OSBS_052.mosquitoPoint.mos","D03","OSBS","OSBS_052","2018-12-10T20:05Z","2018-12-11T14:17Z","2019-04-05","OSBS_052.20181211.0917.S.01",,"Y",6,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8fdefc36-6f7f-4d0e-8966-4851adedfc7f","OSBS_053.mosquitoPoint.mos","D03","OSBS","OSBS_053","2018-12-10T20:11Z","2018-12-11T14:23Z","2019-04-05","OSBS_053.20181211.0923.S.01",,"Y",12,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"be516e47-0f1f-4f31-be87-ca934d15d2d4","OSBS_059.mosquitoPoint.mos","D03","OSBS","OSBS_059","2018-12-10T20:19Z","2018-12-11T14:31Z","2019-04-05","OSBS_059.20181211.0931.S.01",,"Y",7,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"88be1e76-2b62-4118-988f-c65472ecb260","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2018-12-10T20:23Z","2018-12-11T14:35Z","2019-04-05","OSBS_061.20181211.0935.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
