uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"c195a9a3-b108-4d0a-ae58-b97bd0517335","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",3,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"0a5807ce-4ea6-4d0e-a440-52da8ba1caf0","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",2,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f73758a9-bc08-420a-97eb-e2a3daa39a87","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",141,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"dad172cf-cfe3-41e8-bc9c-2dbffb03d2f0","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",3,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"86f1a104-6cc9-4a14-a6f2-eb5edfe8c9e5","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",1,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"M","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e8bcf0de-a815-46db-8a69-a3ba49c526b0","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",48,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"3cc00f4a-02c1-4936-aef7-99ebb47b0472","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2019-06-10T21:11Z","2019-06-11T11:07Z","2019-07-19","OSBS_057.20190611.0707.S.01",,"Y",2,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"d832a88d-ea50-4cb9-9c1f-08401aba2543","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-06-10T21:25Z","2019-06-11T11:26Z","2019-07-19","OSBS_055.20190611.0726.S.01",,"Y",70,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2562b14e-6a18-452d-9be5-37f42e2ada15","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-06-10T21:25Z","2019-06-11T11:26Z","2019-07-19","OSBS_055.20190611.0726.S.01",,"Y",2,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"86f0409f-6bc6-4d24-91ce-ae76206bd0a9","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-06-10T21:25Z","2019-06-11T11:26Z","2019-07-19","OSBS_055.20190611.0726.S.01",,"Y",94,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8843b65d-cd2f-419e-ae64-7f5f74fc2bb9","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2019-06-10T21:25Z","2019-06-11T11:26Z","2019-07-19","OSBS_055.20190611.0726.S.01",,"Y",34,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"9ad1d454-9256-40bc-a549-49d1842220b3","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-06-10T21:42Z","2019-06-11T11:52Z","2019-07-19","OSBS_054.20190611.0752.S.01",,"Y",3,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2f8a8dfe-deb5-4bb1-8f35-3f2a99533d46","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-06-10T21:42Z","2019-06-11T11:52Z","2019-07-19","OSBS_054.20190611.0752.S.01",,"Y",152,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"0a90aeab-92a6-4179-a27e-4104a1809d8c","OSBS_054.mosquitoPoint.mos","D03","OSBS","OSBS_054","2019-06-10T21:42Z","2019-06-11T11:52Z","2019-07-19","OSBS_054.20190611.0752.S.01",,"Y",45,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"8770a16f-a6a0-4b95-a977-a2b48c3f6e2b","OSBS_061.mosquitoPoint.mos","D03","OSBS","OSBS_061","2019-06-10T21:55Z","2019-06-11T12:21Z","2019-07-22","OSBS_061.20190611.0821.S.01",,"Y",52,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
