startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2022-03-01T00:02:01Z","2022-03-01T00:02:01Z",0.2,0.0,,58.46,0.68,0,6.51,0.13,0,72.42,1.43,0,72.42,1.45,0,6.76,0.08,1,2.07,0.09,0,73.21,3.05,1,1.92,0.03,1,226.71,199.60,540.00,0,0
"2022-03-01T00:07:01Z","2022-03-01T00:07:01Z",0.2,0.0,,58.23,0.68,0,6.47,0.13,0,71.95,1.42,0,71.95,1.44,0,6.76,0.08,1,2.07,0.09,0,73.21,3.05,1,1.91,0.03,1,225.40,198.47,536.89,1,0
"2022-03-01T00:12:01Z","2022-03-01T00:12:01Z",0.2,0.0,,58.26,0.68,0,6.43,0.13,0,71.50,1.42,0,71.50,1.43,0,6.76,0.08,1,2.03,0.08,0,73.21,3.05,1,1.89,0.03,1,0.00,0.00,0.00,1,0
"2022-03-01T00:17:01Z","2022-03-01T00:17:01Z",0.2,0.0,,58.25,0.68,0,6.45,0.13,0,71.64,1.42,0,71.64,1.43,0,6.76,0.08,1,2.04,0.08,0,73.21,3.05,1,1.97,0.03,1,226.23,199.35,538.99,1,0
"2022-03-01T00:22:01Z","2022-03-01T00:22:01Z",0.2,0.0,,58.28,0.68,0,6.41,0.13,0,71.21,1.41,0,71.21,1.42,0,6.76,0.08,1,2.04,0.08,0,73.21,3.05,1,2.06,0.03,1,224.28,197.59,534.34,1,0
"2022-03-01T00:27:01Z","2022-03-01T00:27:01Z",0.2,0.0,,58.32,0.68,0,6.38,0.13,0,70.82,1.40,0,70.82,1.42,0,6.76,0.08,1,2.13,0.09,0,73.21,3.05,1,1.90,0.03,1,226.37,199.61,539.30,1,0
"2022-03-01T00:32:01Z","2022-03-01T00:32:01Z",0.2,0.0,,58.57,0.69,0,6.33,0.13,0,70.14,1.39,0,70.14,1.40,0,6.76,0.08,1,2.04,0.08,0,73.21,3.05,1,2.03,0.03,1,0.00,0.00,0.00,1,0
"2022-03-01T00:37:01Z","2022-03-01T00:37:01Z",0.2,0.0,,58.35,0.68,0,6.41,0.13,0,71.08,1.41,0,71.08,1.42,0,6.76,0.08,1,2.09,0.09,0,73.21,3.05,1,2.03,0.03,1,224.95,198.33,535.65,1,0
"2022-03-01T00:42:01Z","2022-03-01T00:42:01Z",0.2,0.0,,58.31,0.68,0,6.48,0.13,0,71.77,1.42,0,71.77,1.44,0,6.76,0.08,1,2.11,0.09,0,73.21,3.05,1,1.97,0.03,1,225.17,198.46,536.17,0,0
"2022-03-01T00:47:01Z","2022-03-01T00:47:01Z",0.2,0.0,,58.57,0.69,0,6.58,0.13,0,72.95,1.44,0,72.95,1.46,0,6.76,0.08,1,2.03,0.08,0,73.21,3.05,1,2.04,0.03,1,225.26,198.58,536.78,0,0
"2022-03-01T00:52:01Z","2022-03-01T00:52:01Z",0.2,0.0,,58.25,0.68,0,6.72,0.13,0,74.57,1.48,0,74.57,1.49,0,6.76,0.08,1,2.08,0.09,0,73.21,3.05,1,1.97,0.03,1,226.46,199.60,539.65,0,0
