uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"9dc306fc-f484-4138-a328-fa1483be1d8b","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",1,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"H.M. Ward","Vector Disease Control International",
"9b7b8a78-9bd7-42c8-90a9-49285dde1710","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"H.M. Ward","Vector Disease Control International",
"183be5a6-8ce5-4d7c-8208-a4b68da2d120","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",1,"ANOSPP1","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles",,"sp.",,"Anopheles sp.","Meigen, 1818","genus","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Damaged, analysis affected",,,"H.M. Ward","Vector Disease Control International",
"3e650502-2770-4c09-85e1-0678cf09d070","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",1,"AEDVEX","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Aedimorphus","vexans",,"Aedes vexans","(Meigen, 1830)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"H.M. Ward","Vector Disease Control International",
"e3337c36-44ce-4318-9328-065da7a076ba","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",1,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"H.M. Ward","Vector Disease Control International",
"b78dcc86-73bb-4790-8514-357c2bd22129","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2018-03-05T19:45Z","2018-03-06T12:47Z","2018-04-04","OSBS_057.20180306.0747.S.01",,"Y",69,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"H.M. Ward","Vector Disease Control International",
"19cef98b-012f-4b76-8332-2396ec312e43","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-03-05T20:02Z","2018-03-06T13:05Z","2018-04-04","OSBS_055.20180306.0805.S.01",,"Y",1,"AEDMIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Aedini","Aedes","Ochlerotatus","mitchellae",,"Aedes mitchellae","(Dyar, 1905)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"07fb4bb9-05a6-4c33-8595-51e919e0be95","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-03-05T20:02Z","2018-03-06T13:05Z","2018-04-04","OSBS_055.20180306.0805.S.01",,"Y",4,"ANOSPP1","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles",,"sp.",,"Anopheles sp.","Meigen, 1818","genus","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","Damaged, analysis affected",,,"K.L. Renfro","Vector Disease Control International",
"0caddfd1-0af6-4e60-8921-5c941932fc6b","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-03-05T20:02Z","2018-03-06T13:05Z","2018-04-04","OSBS_055.20180306.0805.S.01",,"Y",1,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"2221cec9-ee0e-4450-916c-2647bb24f566","OSBS_055.mosquitoPoint.mos","D03","OSBS","OSBS_055","2018-03-05T20:02Z","2018-03-06T13:05Z","2018-04-04","OSBS_055.20180306.0805.S.01",,"Y",178,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
