startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2021-12-01T00:02:01Z","2021-12-01T00:02:01Z",0.6,,,58.55,0.69,0,7.34,0.15,0,74.79,1.48,0,74.62,1.49,0,5.20,0.06,0,2.81,0.12,0,13.20,0.55,0,0.44,0.01,0,192.29,199.59,3.58,1,0
"2021-12-01T00:07:01Z","2021-12-01T00:07:01Z",0.6,,,58.66,0.69,0,7.36,0.15,0,75.27,1.49,0,75.10,1.50,0,5.20,0.06,0,2.82,0.12,0,13.25,0.55,0,0.59,0.01,0,192.66,199.90,3.56,1,0
"2021-12-01T00:12:01Z","2021-12-01T00:12:01Z",0.6,,,58.60,0.69,0,7.34,0.15,0,74.79,1.48,0,74.62,1.49,0,5.16,0.06,0,2.97,0.12,0,13.99,0.58,0,0.65,0.01,0,192.40,199.79,3.62,1,0
"2021-12-01T00:17:01Z","2021-12-01T00:17:01Z",0.6,,,58.42,0.68,0,7.37,0.15,0,75.02,1.49,0,74.85,1.50,0,5.16,0.06,0,2.80,0.12,0,13.15,0.55,0,0.46,0.01,0,192.41,199.76,3.60,1,0
"2021-12-01T00:22:01Z","2021-12-01T00:22:01Z",0.6,,,58.31,0.68,0,7.43,0.15,0,75.71,1.50,0,75.54,1.51,0,5.16,0.06,0,2.77,0.12,0,13.03,0.54,0,0.46,0.01,0,192.78,199.85,3.48,1,0
"2021-12-01T00:27:01Z","2021-12-01T00:27:01Z",0.6,,,58.80,0.69,0,7.28,0.15,0,74.23,1.47,0,74.06,1.48,0,5.16,0.06,0,2.83,0.12,0,13.31,0.55,0,0.53,0.01,0,192.56,200.09,3.68,1,0
"2021-12-01T00:32:01Z","2021-12-01T00:32:01Z",0.6,,,58.67,0.69,0,7.25,0.14,0,73.69,1.46,0,73.52,1.47,0,5.16,0.06,0,2.76,0.11,0,12.98,0.54,0,0.63,0.01,0,192.23,200.02,3.79,1,0
"2021-12-01T00:37:01Z","2021-12-01T00:37:01Z",0.6,,,58.53,0.68,0,7.28,0.15,0,73.81,1.46,0,73.64,1.47,0,5.16,0.06,0,2.89,0.12,0,13.62,0.57,0,0.36,0.01,0,191.53,199.32,3.78,1,0
"2021-12-01T00:42:01Z","2021-12-01T00:42:01Z",0.6,,,58.26,0.68,0,7.30,0.15,0,74.15,1.47,0,73.98,1.48,0,5.16,0.06,0,2.76,0.11,0,12.98,0.54,0,0.49,0.01,0,192.23,199.65,3.63,1,0
"2021-12-01T00:47:01Z","2021-12-01T00:47:01Z",0.6,,,58.59,0.69,0,7.30,0.15,0,74.37,1.47,0,74.20,1.48,0,5.16,0.06,0,2.72,0.11,0,12.79,0.53,0,0.51,0.01,0,192.33,199.83,3.67,1,0
"2021-12-01T00:52:01Z","2021-12-01T00:52:01Z",0.6,,,58.45,0.68,0,7.32,0.15,0,74.48,1.47,0,74.31,1.49,0,5.20,0.06,0,2.77,0.12,0,13.03,0.54,0,0.63,0.01,0,191.54,198.86,3.59,1,0
"2021-12-01T00:57:01Z","2021-12-01T00:57:01Z",0.6,,,58.56,0.69,0,7.29,0.15,0,74.28,1.47,0,74.11,1.48,0,5.16,0.06,0,2.73,0.11,0,12.82,0.53,0,0.45,0.01,0,192.20,199.64,3.64,1,0
