startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2018-02-01T00:02:21Z","2018-02-01T00:02:21Z",0.0,0.0,1,66.80,0.78,0,6.42,0.13,0,62.04,1.23,0,,,,4.81,0.06,0,36.11,1.50,0,,,,-2.25,0.04,1,510.54,200.21,1015.01,1,0
"2018-02-01T00:07:11Z","2018-02-01T00:07:11Z",1.5,0.0,1,66.64,0.78,0,6.30,0.13,0,60.73,1.20,0,,,,4.60,0.05,0,36.08,1.50,0,,,,-2.18,0.03,1,508.67,199.63,1011.29,1,0
"2018-02-01T00:12:11Z","2018-02-01T00:12:11Z",1.5,0.0,1,66.67,0.78,0,6.36,0.13,0,61.41,1.22,0,,,,4.60,0.05,0,35.94,1.50,0,,,,-2.21,0.03,1,509.37,199.83,1012.69,1,0
"2018-02-01T00:17:24Z","2018-02-01T00:17:24Z",0.0,0.0,1,66.68,0.78,0,6.37,0.13,0,61.47,1.22,0,,,,4.82,0.06,0,36.00,1.50,0,,,,-2.13,0.03,1,509.92,200.12,1013.72,1,0
"2018-02-01T00:22:11Z","2018-02-01T00:22:11Z",1.5,0.0,1,66.67,0.78,0,6.43,0.13,0,62.19,1.23,0,,,,4.59,0.05,0,36.02,1.50,0,,,,-2.13,0.03,1,509.54,199.72,1012.96,1,0
"2018-02-01T00:27:11Z","2018-02-01T00:27:11Z",1.5,0.0,1,66.67,0.78,0,6.44,0.13,0,62.43,1.24,0,,,,4.59,0.05,0,35.97,1.50,0,,,,-2.20,0.03,1,509.83,199.68,1013.53,1,0
"2018-02-01T00:32:24Z","2018-02-01T00:32:24Z",0.0,0.0,1,66.56,0.78,0,6.41,0.13,0,62.02,1.23,0,,,,4.80,0.06,0,36.36,1.51,0,,,,-2.17,0.03,1,511.34,200.30,1016.51,1,0
"2018-02-01T00:37:11Z","2018-02-01T00:37:11Z",1.5,0.0,1,66.59,0.78,0,6.52,0.13,0,63.27,1.25,1,,,,4.60,0.05,0,35.99,1.50,0,,,,-2.25,0.04,1,509.56,199.43,1012.97,1,0
"2018-02-01T00:42:02Z","2018-02-01T00:42:02Z",-7.9,0.0,1,66.30,0.78,0,6.78,0.14,0,66.02,1.31,1,,,,4.65,0.05,0,36.11,1.50,0,,,,-2.14,0.03,1,510.99,199.72,1015.81,1,0
"2018-02-01T00:47:25Z","2018-02-01T00:47:25Z",1.5,0.0,1,66.87,0.78,0,6.65,0.13,0,64.77,1.28,1,,,,4.74,0.05,0,35.77,1.49,0,,,,-2.16,0.03,1,511.39,199.78,1016.90,1,0
"2018-02-01T00:52:02Z","2018-02-01T00:52:02Z",-7.9,0.0,1,66.29,0.78,0,6.86,0.14,0,66.93,1.33,1,,,,4.67,0.05,0,35.81,1.49,0,,,,-2.27,0.04,1,510.75,199.32,1015.63,1,0
"2018-02-01T00:57:02Z","2018-02-01T00:57:02Z",-7.9,0.0,1,66.37,0.78,0,6.82,0.14,0,66.37,1.31,0,,,,4.67,0.05,0,35.66,1.48,0,,,,-2.22,0.03,1,510.87,199.50,1015.86,1,0
"2018-02-01T01:02:22Z","2018-02-01T01:02:22Z",1.5,0.0,1,66.74,0.78,0,6.88,0.14,0,67.00,1.33,0,,,,4.74,0.05,0,35.50,1.48,0,,,,-2.33,0.04,1,509.42,198.95,1012.77,1,0
"2018-02-01T01:07:11Z","2018-02-01T01:07:11Z",1.5,0.0,1,66.49,0.78,0,6.88,0.14,0,67.05,1.33,0,,,,4.61,0.05,0,35.81,1.49,0,,,,-2.29,0.04,1,509.83,199.09,1013.58,1,0
"2018-02-01T01:12:11Z","2018-02-01T01:12:11Z",1.5,0.0,1,66.47,0.78,0,6.88,0.14,0,67.13,1.33,0,,,,4.61,0.05,0,35.75,1.49,0,,,,-2.21,0.03,1,509.57,198.93,1013.06,1,0
"2018-02-01T01:17:25Z","2018-02-01T01:17:25Z",0.0,0.0,1,66.58,0.78,0,6.86,0.14,0,66.92,1.33,0,,,,4.83,0.06,0,35.58,1.48,0,,,,-2.24,0.03,1,511.16,199.66,1016.13,1,0
"2018-02-01T01:22:11Z","2018-02-01T01:22:11Z",1.5,0.0,1,66.51,0.78,0,6.87,0.14,0,67.00,1.33,0,,,,4.61,0.05,0,35.76,1.49,0,,,,-2.25,0.04,1,509.21,198.92,1012.27,1,0
"2018-02-01T01:27:02Z","2018-02-01T01:27:02Z",-7.9,0.0,1,66.27,0.78,0,6.88,0.14,0,67.10,1.33,1,,,,4.66,0.05,0,35.76,1.49,0,,,,-2.20,0.03,1,509.83,199.18,1013.49,1,0
"2018-02-01T01:32:22Z","2018-02-01T01:32:22Z",1.5,0.0,1,67.13,0.79,0,6.55,0.13,0,63.93,1.27,1,,,,4.76,0.06,0,35.69,1.48,0,,,,-2.22,0.03,1,510.11,199.68,1014.07,1,0
"2018-02-01T01:37:11Z","2018-02-01T01:37:11Z",1.5,0.0,1,66.55,0.78,0,6.90,0.14,0,67.18,1.33,1,,,,4.60,0.05,0,35.60,1.48,0,,,,-2.22,0.03,1,509.05,198.94,1011.96,1,0
"2018-02-01T01:42:02Z","2018-02-01T01:42:02Z",-7.9,0.0,1,66.24,0.78,0,6.90,0.14,0,67.35,1.33,0,,,,4.66,0.05,0,35.83,1.49,0,,,,-2.27,0.04,1,510.80,199.39,1015.43,1,0
"2018-02-01T01:47:21Z","2018-02-01T01:47:21Z",0.0,0.0,1,66.76,0.78,0,6.86,0.14,0,66.98,1.33,0,,,,4.77,0.06,0,35.49,1.48,0,,,,-2.29,0.04,1,510.12,199.17,1014.08,1,0
