startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2018-12-01T00:02:02Z","2018-12-01T00:02:02Z",1.9,0.0,,64.75,0.76,0,5.66,0.11,0,56.39,1.12,0,,,,5.10,0.06,0,35.24,1.47,0,,,,-2.17,0.03,1,318.03,144.71,607.06,1,0
"2018-12-01T00:07:02Z","2018-12-01T00:07:02Z",1.9,0.0,,64.95,0.76,0,5.69,0.11,0,56.72,1.12,0,,,,5.09,0.06,0,35.35,1.47,0,,,,-2.20,0.03,1,316.91,144.19,604.94,1,0
"2018-12-01T00:12:02Z","2018-12-01T00:12:02Z",1.9,0.0,,64.96,0.76,0,5.64,0.11,0,56.25,1.11,0,,,,5.10,0.06,0,35.21,1.46,0,,,,-2.21,0.03,1,317.79,144.59,606.61,1,0
"2018-12-01T00:17:02Z","2018-12-01T00:17:02Z",1.9,0.0,,64.74,0.76,0,5.65,0.11,0,56.36,1.12,0,,,,5.09,0.06,0,35.33,1.47,0,,,,-2.22,0.03,1,316.88,144.26,604.78,1,0
"2018-12-01T00:22:02Z","2018-12-01T00:22:02Z",1.9,0.0,,64.95,0.76,0,5.57,0.11,0,55.58,1.10,0,,,,5.09,0.06,0,35.45,1.47,0,,,,-2.24,0.03,1,317.67,144.58,606.30,1,0
"2018-12-01T00:27:02Z","2018-12-01T00:27:02Z",1.9,0.0,,64.72,0.76,0,5.60,0.11,0,55.88,1.11,0,,,,5.10,0.06,0,35.25,1.47,0,,,,-2.27,0.04,1,317.54,144.52,606.05,1,0
"2018-12-01T00:32:11Z","2018-12-01T00:32:11Z",2.0,0.0,,64.92,0.76,0,5.59,0.11,0,55.76,1.10,0,,,,4.83,0.06,0,35.99,1.50,0,,,,-2.26,0.04,1,316.39,143.87,603.97,1,0
"2018-12-01T00:37:11Z","2018-12-01T00:37:11Z",2.0,0.0,,64.90,0.76,0,5.65,0.11,0,56.36,1.12,0,,,,4.83,0.06,0,35.86,1.49,0,,,,-2.13,0.03,1,316.84,144.06,604.82,1,0
"2018-12-01T00:42:02Z","2018-12-01T00:42:02Z",1.9,0.0,,64.58,0.76,0,5.65,0.11,0,56.39,1.12,0,,,,5.05,0.06,0,35.23,1.47,0,,,,-1.96,0.03,1,317.72,144.46,606.50,1,0
"2018-12-01T00:47:02Z","2018-12-01T00:47:02Z",1.9,0.0,,64.69,0.76,0,5.85,0.12,0,58.38,1.16,0,,,,5.11,0.06,0,35.53,1.48,0,,,,-2.26,0.04,1,317.37,144.29,605.89,1,0
"2018-12-01T00:52:02Z","2018-12-01T00:52:02Z",1.9,0.0,,64.88,0.76,0,6.00,0.12,0,59.84,1.18,1,,,,5.10,0.06,0,35.40,1.47,0,,,,-2.40,0.04,1,318.44,144.76,607.93,1,0
"2018-12-01T00:57:02Z","2018-12-01T00:57:02Z",1.9,0.0,,64.69,0.76,0,5.77,0.12,0,57.64,1.14,1,,,,5.10,0.06,0,35.14,1.46,0,,,,-2.30,0.04,1,316.53,143.88,604.29,1,0
