uid,namedLocation,domainID,siteID,plotID,setDate,collectDate,identifiedDate,subsampleID,subsampleCode,targetTaxaPresent,individualCount,taxonID,kingdom,phylum,class,order,family,subfamily,tribe,genus,subgenus,specificEpithet,infraspecificEpithet,scientificName,scientificNameAuthorship,taxonRank,nativeStatusCode,identificationQualifier,sex,identificationReferences,sampleCondition,identificationRemarks,remarks,identifiedBy,laboratoryName,identificationHistoryID
"ce41e057-3717-4696-b9d0-5e4aee2e06da","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",13,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"c2039d1c-f3fa-4107-9023-7fc248cbd858","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",3,"CULSAL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","salinarius",,"Culex salinarius","Coquillett, 1904","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"f6e21dfc-88be-41ae-a42f-ef2282a4647f","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",1,"CULNIG","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","nigripalpus",,"Culex nigripalpus","Theobald, 1901","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"08c0f977-85bb-46e0-af84-fdc601db19ef","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",1,"MANTIT","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Mansonia","Mansonia","titillans",,"Mansonia titillans","(Walker, 1848)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e85b902b-c80e-4b63-b9fe-f4d90b5b2a27","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",83,"COQPER","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Mansoniini","Coquillettidia","Coquillettidia","perturbans",,"Coquillettidia perturbans","(Walker, 1856)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"e3cde099-a1d6-4559-96a0-85d376352fc9","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",96,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a03293c0-1724-465b-9854-df4a83efb196","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",1,"CULCOR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Culex","coronator",,"Culex coronator","Dyar and Knab, 1906","species","A",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"a6f9bc4f-2109-454b-bd4f-fb85a7f5b41c","OSBS_057.mosquitoPoint.mos","D03","OSBS","OSBS_057","2021-03-31T19:53Z","2021-04-01T12:16Z","2021-05-06","OSBS_057.20210401.0816.S.01",,"Y",2,"CULMEL","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culisetini","Culiseta","Climacura","melanura",,"Culiseta melanura","(Coquillett, 1902)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"be44dfb5-3c3c-4722-94b4-a8b701d51000","OSBS_078.mosquitoPoint.mos","D03","OSBS","OSBS_078","2021-03-31T20:01Z","2021-04-01T12:30Z","2021-05-06","OSBS_078.20210401.0830.S.01",,"Y",15,"CULERR","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Culicinae","Culicini","Culex","Melanoconion","erraticus",,"Culex erraticus","(Dyar and Knab, 1906)","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
"377c2923-be66-4951-9488-66de4b51f578","OSBS_078.mosquitoPoint.mos","D03","OSBS","OSBS_078","2021-03-31T20:01Z","2021-04-01T12:30Z","2021-05-06","OSBS_078.20210401.0830.S.01",,"Y",143,"ANOCRU","Animalia","Arthropoda","Insecta","Diptera","Culicidae","Anophelinae",,"Anopheles","Anopheles","crucians",,"Anopheles crucians","Wiedemann, 1828","species","N",,"F","Darsie Jr., R. F., and R. A. Ward. 2005. Identification and geographical distribution of the mosquitoes of North America, North of Mexico. University Press of Florida, Gainesville.","No known compromise",,,"K.L. Renfro","Vector Disease Control International",
