startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2019-09-01T00:02:01Z","2019-09-01T00:02:01Z",0.5,0.0,,117.61,1.38,1,2.63,0.05,0,34.39,0.68,0,,,,5.06,0.06,0,13.79,0.57,0,,,,0.65,0.01,0,293.75,217.47,732.66,1,0
"2019-09-01T00:07:11Z","2019-09-01T00:07:11Z",0.6,0.0,,117.91,1.38,1,2.78,0.06,0,36.21,0.72,0,,,,4.92,0.06,0,13.83,0.58,0,,,,0.71,0.01,0,296.59,220.00,739.76,1,0
"2019-09-01T00:12:01Z","2019-09-01T00:12:01Z",0.5,0.0,,117.99,1.38,1,2.81,0.06,0,36.64,0.73,0,,,,5.07,0.06,0,13.59,0.57,0,,,,0.65,0.01,0,301.10,223.29,750.99,1,0
"2019-09-01T00:17:01Z","2019-09-01T00:17:01Z",0.5,0.0,,117.97,1.38,1,2.80,0.06,0,36.56,0.72,0,,,,5.12,0.06,0,13.87,0.58,0,,,,0.82,0.01,0,297.16,220.50,742.02,1,0
"2019-09-01T00:22:01Z","2019-09-01T00:22:01Z",0.5,0.0,,117.69,1.38,1,2.93,0.06,0,38.32,0.76,1,,,,5.12,0.06,0,13.96,0.58,0,,,,0.87,0.01,0,298.11,220.83,744.39,1,0
"2019-09-01T00:27:01Z","2019-09-01T00:27:01Z",0.5,0.0,,117.37,1.37,1,3.35,0.07,0,43.85,0.87,1,,,,5.13,0.06,0,13.78,0.57,0,,,,0.81,0.01,0,295.86,218.32,738.79,1,0
"2019-09-01T00:32:11Z","2019-09-01T00:32:11Z",0.6,0.0,,117.73,1.38,1,3.59,0.07,0,47.31,0.94,1,,,,4.94,0.06,0,14.05,0.58,0,,,,0.68,0.01,0,297.58,219.40,743.20,0,0
"2019-09-01T00:37:01Z","2019-09-01T00:37:01Z",0.4,0.0,,117.75,1.38,1,3.63,0.07,0,47.92,0.95,0,,,,5.09,0.06,0,14.07,0.59,0,,,,0.73,0.01,0,296.80,218.63,741.27,1,0
"2019-09-01T00:42:11Z","2019-09-01T00:42:11Z",0.6,0.0,,117.52,1.37,1,3.75,0.07,0,49.54,0.98,1,,,,4.95,0.06,0,13.91,0.58,0,,,,0.68,0.01,0,299.38,220.53,747.71,1,0
"2019-09-01T00:47:11Z","2019-09-01T00:47:11Z",0.6,0.0,,117.74,1.38,1,3.91,0.08,0,51.66,1.02,1,,,,4.95,0.06,0,14.01,0.58,0,,,,0.74,0.01,0,298.54,219.65,745.25,0,0
