startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2019-03-01T00:02:01Z","2019-03-01T00:02:01Z",0.6,0.0,,0.00,0.00,1,4.91,0.10,0,53.95,1.07,0,,,,5.83,0.07,0,21.83,0.91,0,,,,-3.59,0.06,1,322.72,265.25,601.71,1,0
"2019-03-01T00:07:01Z","2019-03-01T00:07:01Z",0.6,0.0,,62.20,0.73,1,4.86,0.10,0,53.60,1.06,0,,,,5.79,0.07,0,21.91,0.91,0,,,,-3.64,0.06,1,389.84,265.87,726.16,1,0
"2019-03-01T00:12:01Z","2019-03-01T00:12:01Z",0.6,0.0,,62.10,0.73,0,4.86,0.10,0,53.52,1.06,0,,,,5.80,0.07,0,22.02,0.92,0,,,,-3.62,0.06,1,391.17,266.78,728.65,1,0
"2019-03-01T00:17:01Z","2019-03-01T00:17:01Z",0.6,0.0,,62.07,0.73,0,4.88,0.10,0,53.68,1.06,0,,,,5.84,0.07,0,21.85,0.91,0,,,,-3.51,0.05,1,390.79,266.49,727.65,1,0
"2019-03-01T00:22:01Z","2019-03-01T00:22:01Z",0.6,0.0,,62.17,0.73,0,4.85,0.10,0,53.41,1.06,0,,,,5.80,0.07,0,21.95,0.91,0,,,,-3.67,0.06,1,391.57,267.05,729.10,1,0
"2019-03-01T00:27:01Z","2019-03-01T00:27:01Z",0.6,0.0,,62.20,0.73,0,4.91,0.10,0,54.15,1.07,0,,,,5.83,0.07,0,21.98,0.91,0,,,,-3.66,0.06,1,391.83,267.09,729.58,1,0
"2019-03-01T00:32:01Z","2019-03-01T00:32:01Z",0.6,0.0,,62.35,0.73,0,4.87,0.10,0,53.72,1.06,0,,,,5.80,0.07,0,21.62,0.90,0,,,,-3.59,0.06,1,391.06,266.77,728.07,1,0
"2019-03-01T00:37:01Z","2019-03-01T00:37:01Z",0.6,0.0,,62.00,0.73,0,4.90,0.10,0,54.08,1.07,0,,,,5.83,0.07,0,21.53,0.90,0,,,,-3.64,0.06,1,390.63,265.74,727.27,1,0
"2019-03-01T00:42:01Z","2019-03-01T00:42:01Z",0.6,0.0,,61.88,0.72,0,4.92,0.10,0,54.39,1.08,0,,,,5.79,0.07,0,21.84,0.91,0,,,,-3.66,0.06,1,390.09,264.99,726.26,1,0
"2019-03-01T00:47:01Z","2019-03-01T00:47:01Z",0.6,0.0,,61.92,0.72,0,5.00,0.10,0,55.47,1.10,0,,,,5.83,0.07,0,21.56,0.90,0,,,,-3.59,0.06,1,389.70,264.39,725.57,1,0
"2019-03-01T00:52:01Z","2019-03-01T00:52:01Z",0.5,0.0,,62.26,0.73,0,4.87,0.10,0,54.14,1.07,0,,,,5.84,0.07,0,21.77,0.91,0,,,,-3.60,0.06,1,391.38,265.97,728.70,1,0
"2019-03-01T00:57:01Z","2019-03-01T00:57:01Z",0.5,0.0,,62.06,0.73,0,4.93,0.10,0,54.64,1.08,0,,,,5.80,0.07,0,21.39,0.89,0,,,,-3.52,0.05,1,390.58,265.21,727.22,1,0
"2019-03-01T01:02:01Z","2019-03-01T01:02:01Z",0.5,0.0,,61.96,0.72,0,4.98,0.10,0,55.28,1.09,0,,,,5.80,0.07,0,21.66,0.90,0,,,,-3.55,0.06,1,390.89,265.25,727.86,1,0
"2019-03-01T01:07:01Z","2019-03-01T01:07:01Z",0.5,0.0,,62.03,0.73,0,4.96,0.10,0,55.09,1.09,0,,,,5.80,0.07,0,21.85,0.91,0,,,,-3.66,0.06,1,390.63,265.21,727.38,1,0
"2019-03-01T01:12:01Z","2019-03-01T01:12:01Z",0.6,0.0,,62.14,0.73,0,4.93,0.10,0,54.70,1.08,0,,,,5.80,0.07,0,21.75,0.90,0,,,,-3.63,0.06,1,391.12,265.87,728.29,1,0
"2019-03-01T01:17:01Z","2019-03-01T01:17:01Z",0.6,0.0,,62.22,0.73,0,4.95,0.10,0,54.79,1.08,0,,,,5.80,0.07,0,21.53,0.90,0,,,,-3.60,0.06,1,390.18,265.64,726.70,1,0
"2019-03-01T01:22:01Z","2019-03-01T01:22:01Z",0.6,0.0,,62.01,0.73,0,4.94,0.10,0,54.58,1.08,0,,,,5.84,0.07,0,21.39,0.89,0,,,,-3.56,0.06,1,390.63,265.73,727.54,1,0
"2019-03-01T01:27:01Z","2019-03-01T01:27:01Z",0.6,0.0,,62.00,0.73,0,4.89,0.10,0,54.05,1.07,0,,,,5.80,0.07,0,21.71,0.90,0,,,,-3.59,0.06,1,390.81,265.85,727.87,1,0
"2019-03-01T01:32:01Z","2019-03-01T01:32:01Z",0.6,0.0,,62.16,0.73,0,4.86,0.10,0,53.65,1.06,0,,,,5.80,0.07,0,21.95,0.91,0,,,,-3.63,0.06,1,390.53,265.90,727.47,1,0
"2019-03-01T01:37:01Z","2019-03-01T01:37:01Z",0.6,0.0,,62.25,0.73,0,4.79,0.10,0,52.77,1.04,0,,,,5.80,0.07,0,21.80,0.91,0,,,,-3.53,0.05,1,391.22,266.67,728.76,1,0
"2019-03-01T01:42:01Z","2019-03-01T01:42:01Z",0.6,0.0,,62.08,0.73,0,4.86,0.10,0,53.51,1.06,0,,,,5.80,0.07,0,21.62,0.90,0,,,,-3.47,0.05,1,391.34,266.75,728.98,1,0
"2019-03-01T01:47:01Z","2019-03-01T01:47:01Z",0.6,0.0,,62.11,0.73,0,4.74,0.09,0,52.20,1.03,0,,,,5.84,0.07,0,21.89,0.91,0,,,,-3.69,0.06,1,390.76,266.33,727.93,1,0
"2019-03-01T01:52:02Z","2019-03-01T01:52:02Z",0.7,0.0,,61.78,0.72,0,4.70,0.09,0,51.67,1.02,0,,,,5.85,0.07,0,21.83,0.91,0,,,,-3.64,0.06,1,390.95,266.54,728.28,1,0
"2019-03-01T01:57:01Z","2019-03-01T01:57:01Z",0.6,0.0,,62.13,0.73,0,4.69,0.09,0,51.60,1.02,0,,,,5.84,0.07,0,21.86,0.91,0,,,,-3.67,0.06,1,391.34,266.89,729.01,1,0
"2019-03-01T02:02:01Z","2019-03-01T02:02:01Z",0.6,0.0,,62.07,0.73,0,4.64,0.09,0,50.98,1.01,0,,,,5.81,0.07,0,21.79,0.91,0,,,,-3.68,0.06,1,391.06,266.78,728.63,1,0
"2019-03-01T02:07:01Z","2019-03-01T02:07:01Z",0.6,0.0,,62.05,0.73,0,4.63,0.09,0,50.85,1.01,0,,,,5.81,0.07,0,21.85,0.91,0,,,,-3.50,0.05,1,387.70,264.51,722.35,1,0
"2019-03-01T02:12:01Z","2019-03-01T02:12:01Z",0.6,0.0,,62.06,0.73,0,4.63,0.09,0,50.83,1.01,0,,,,5.86,0.07,0,21.78,0.91,0,,,,-3.64,0.06,1,391.64,267.23,729.71,1,0
"2019-03-01T02:17:01Z","2019-03-01T02:17:01Z",0.6,0.0,,62.06,0.73,0,4.69,0.09,0,51.48,1.02,0,,,,5.82,0.07,0,21.80,0.91,0,,,,-3.60,0.06,1,389.97,266.09,726.60,1,0
