startDateTime,endDateTime,sensorDepth,sensorDepthExpUncert,sensorDepthFinalQF,specificConductance,specificConductanceExpUncert,specificCondFinalQF,dissolvedOxygen,dissolvedOxygenExpUncert,dissolvedOxygenFinalQF,seaLevelDissolvedOxygenSat,seaLevelDOSatExpUncert,seaLevelDOSatFinalQF,localDissolvedOxygenSat,localDOSatExpUncert,localDOSatFinalQF,pH,pHExpUncert,pHFinalQF,chlorophyll,chlorophyllExpUncert,chlorophyllFinalQF,chlaRelativeFluorescence,chlaRelFluoroExpUncert,chlaRelFluoroFinalQF,turbidity,turbidityExpUncert,turbidityFinalQF,fDOM,rawCalibratedfDOM,fDOMExpUncert,fDOMFinalQF,buoyNAFlag
"2019-12-01T00:02:01Z","2019-12-01T00:02:01Z",1.1,0.0,,65.86,0.77,0,6.41,0.13,0,67.05,1.33,0,,,,5.49,0.06,0,11.38,0.47,0,,,,0.87,0.01,0,324.92,254.43,631.04,1,0
"2019-12-01T00:07:11Z","2019-12-01T00:07:11Z",1.3,0.0,,65.74,0.77,0,6.44,0.13,0,67.30,1.33,0,,,,5.34,0.06,0,11.21,0.47,0,,,,0.80,0.01,0,324.25,253.88,629.74,1,0
"2019-12-01T00:12:01Z","2019-12-01T00:12:01Z",1.1,0.0,,65.84,0.77,0,6.47,0.13,0,67.52,1.34,0,,,,5.49,0.06,0,11.16,0.46,0,,,,0.75,0.01,0,324.53,254.13,630.30,1,0
"2019-12-01T00:17:11Z","2019-12-01T00:17:11Z",1.4,0.0,,65.78,0.77,0,6.47,0.13,0,67.59,1.34,0,,,,5.34,0.06,0,11.25,0.47,0,,,,0.80,0.01,0,324.41,254.15,630.11,1,0
"2019-12-01T00:22:11Z","2019-12-01T00:22:11Z",1.4,0.0,,65.72,0.77,0,6.49,0.13,0,67.86,1.34,0,,,,5.33,0.06,0,11.19,0.47,0,,,,0.74,0.01,0,325.19,254.61,631.63,1,0
"2019-12-01T00:27:11Z","2019-12-01T00:27:11Z",1.4,0.0,,65.70,0.77,0,6.61,0.13,0,69.13,1.37,0,,,,5.34,0.06,0,11.24,0.47,0,,,,0.71,0.01,0,324.61,254.05,630.49,1,0
"2019-12-01T00:32:11Z","2019-12-01T00:32:11Z",1.4,0.0,,65.74,0.77,0,6.70,0.13,0,70.00,1.39,0,,,,5.34,0.06,0,11.22,0.47,0,,,,0.76,0.01,0,324.72,254.24,630.70,1,0
"2019-12-01T00:37:01Z","2019-12-01T00:37:01Z",1.1,0.0,,65.84,0.77,0,6.64,0.13,0,69.36,1.37,0,,,,5.49,0.06,0,11.38,0.47,0,,,,0.75,0.01,0,324.30,253.96,629.88,1,0
"2019-12-01T00:42:11Z","2019-12-01T00:42:11Z",1.3,0.0,,65.68,0.77,0,6.60,0.13,0,69.03,1.37,0,,,,5.34,0.06,0,11.12,0.46,0,,,,0.74,0.01,0,324.61,254.15,630.47,1,0
"2019-12-01T00:47:11Z","2019-12-01T00:47:11Z",1.3,0.0,,65.78,0.77,0,6.72,0.13,0,70.26,1.39,0,,,,5.34,0.06,0,11.16,0.46,0,,,,0.79,0.01,0,324.51,254.06,630.29,1,0
"2019-12-01T00:52:01Z","2019-12-01T00:52:01Z",1.1,0.0,,65.80,0.77,0,6.74,0.13,0,70.50,1.40,0,,,,5.49,0.06,0,11.06,0.46,0,,,,0.69,0.01,0,325.64,254.84,632.48,1,0
"2019-12-01T00:57:11Z","2019-12-01T00:57:11Z",1.3,0.0,,65.76,0.77,0,6.72,0.13,0,70.26,1.39,0,,,,5.34,0.06,0,11.33,0.47,0,,,,0.72,0.01,0,324.76,254.26,630.79,1,0
"2019-12-01T01:02:11Z","2019-12-01T01:02:11Z",1.3,0.0,,65.72,0.77,0,6.59,0.13,0,68.92,1.36,0,,,,5.33,0.06,0,11.10,0.46,0,,,,0.66,0.01,0,324.72,254.21,630.71,1,0
"2019-12-01T01:07:11Z","2019-12-01T01:07:11Z",1.3,0.0,,65.70,0.77,0,6.69,0.13,0,70.00,1.39,0,,,,5.34,0.06,0,11.28,0.47,0,,,,0.67,0.01,0,324.98,254.36,631.21,1,0
"2019-12-01T01:12:11Z","2019-12-01T01:12:11Z",1.3,0.0,,65.71,0.77,0,6.70,0.13,0,70.10,1.39,0,,,,5.35,0.06,0,11.26,0.47,0,,,,0.71,0.01,0,324.96,254.32,631.17,1,0
"2019-12-01T01:17:11Z","2019-12-01T01:17:11Z",1.3,0.0,,65.70,0.77,0,6.71,0.13,0,70.24,1.39,0,,,,5.35,0.06,0,11.10,0.46,0,,,,0.70,0.01,0,324.75,254.14,630.83,1,0
"2019-12-01T01:22:11Z","2019-12-01T01:22:11Z",1.3,0.0,,65.74,0.77,0,6.68,0.13,0,69.93,1.38,0,,,,5.35,0.06,0,10.99,0.46,0,,,,0.71,0.01,0,321.98,251.89,625.43,1,0
"2019-12-01T01:27:11Z","2019-12-01T01:27:11Z",1.3,0.0,,65.71,0.77,0,6.70,0.13,0,70.09,1.39,0,,,,5.35,0.06,0,11.17,0.46,0,,,,0.79,0.01,0,323.78,253.33,628.94,1,0
"2019-12-01T01:32:01Z","2019-12-01T01:32:01Z",1.1,0.0,,65.65,0.77,0,6.66,0.13,0,69.80,1.38,0,,,,5.50,0.06,0,11.07,0.46,0,,,,0.76,0.01,0,324.76,253.79,630.80,1,0
"2019-12-01T01:37:11Z","2019-12-01T01:37:11Z",1.3,0.0,,65.72,0.77,0,6.51,0.13,0,68.60,1.36,0,,,,5.33,0.06,0,11.23,0.47,0,,,,0.62,0.01,0,324.71,253.29,630.69,1,0
"2019-12-01T01:42:11Z","2019-12-01T01:42:11Z",1.3,0.0,,65.68,0.77,0,6.58,0.13,0,69.61,1.38,0,,,,5.34,0.06,0,11.19,0.47,0,,,,0.72,0.01,0,325.97,253.82,633.15,1,0
"2019-12-01T01:47:01Z","2019-12-01T01:47:01Z",1.0,0.0,,65.74,0.77,0,6.58,0.13,0,69.63,1.38,0,,,,5.50,0.06,0,11.17,0.46,0,,,,0.68,0.01,0,325.50,253.36,632.26,1,0
"2019-12-01T01:52:11Z","2019-12-01T01:52:11Z",1.3,0.0,,65.71,0.77,0,6.58,0.13,0,69.60,1.38,0,,,,5.35,0.06,0,11.26,0.47,0,,,,0.67,0.01,0,325.31,253.26,631.88,1,0
"2019-12-01T01:57:01Z","2019-12-01T01:57:01Z",1.0,0.0,,65.79,0.77,0,6.58,0.13,0,69.70,1.38,0,,,,5.50,0.06,0,11.12,0.46,0,,,,0.57,0.01,0,325.86,253.59,632.96,1,0
"2019-12-01T02:02:11Z","2019-12-01T02:02:11Z",1.3,0.0,,65.80,0.77,0,6.60,0.13,0,69.97,1.39,0,,,,5.36,0.06,0,11.09,0.46,0,,,,0.69,0.01,0,326.50,253.89,634.16,1,0
"2019-12-01T02:07:11Z","2019-12-01T02:07:11Z",1.3,0.0,,65.77,0.77,0,6.59,0.13,0,69.85,1.38,0,,,,5.35,0.06,0,11.03,0.46,0,,,,0.62,0.01,0,325.33,253.01,631.90,1,0
"2019-12-01T02:12:11Z","2019-12-01T02:12:11Z",1.3,0.0,,65.80,0.77,0,6.61,0.13,0,70.07,1.39,0,,,,5.36,0.06,0,11.31,0.47,0,,,,0.63,0.01,0,326.12,253.70,633.43,1,0
"2019-12-01T02:17:11Z","2019-12-01T02:17:11Z",1.3,0.0,,65.75,0.77,0,6.59,0.13,0,69.85,1.38,0,,,,5.35,0.06,0,11.09,0.46,0,,,,0.63,0.01,0,324.58,252.48,630.42,1,0
"2019-12-01T02:22:11Z","2019-12-01T02:22:11Z",1.3,0.0,,65.72,0.77,0,6.61,0.13,0,70.10,1.39,0,,,,5.35,0.06,0,11.17,0.46,0,,,,0.64,0.01,0,326.55,253.91,634.24,1,0
"2019-12-01T02:27:11Z","2019-12-01T02:27:11Z",1.3,0.0,,65.75,0.77,0,6.59,0.13,0,69.85,1.38,0,,,,5.35,0.06,0,11.10,0.46,0,,,,0.72,0.01,0,325.04,252.78,631.29,1,0
"2019-12-01T02:32:01Z","2019-12-01T02:32:01Z",1.0,0.0,,65.89,0.77,0,6.59,0.13,0,69.86,1.38,0,,,,5.51,0.06,0,11.06,0.46,0,,,,0.61,0.01,0,326.39,253.93,633.98,1,0
"2019-12-01T02:37:11Z","2019-12-01T02:37:11Z",1.3,0.0,,65.69,0.77,0,6.59,0.13,0,69.73,1.38,0,,,,5.36,0.06,0,11.09,0.46,0,,,,0.64,0.01,0,324.68,252.63,630.67,1,0
"2019-12-01T02:42:11Z","2019-12-01T02:42:11Z",1.3,0.0,,65.79,0.77,0,6.58,0.13,0,69.73,1.38,0,,,,5.37,0.06,0,11.14,0.46,0,,,,0.64,0.01,0,325.89,253.47,633.02,1,0
"2019-12-01T02:47:01Z","2019-12-01T02:47:01Z",1.0,0.0,,65.77,0.77,0,6.63,0.13,0,70.25,1.39,0,,,,5.52,0.06,0,11.15,0.46,0,,,,0.61,0.01,0,326.31,253.67,633.80,1,0
"2019-12-01T02:52:11Z","2019-12-01T02:52:11Z",1.3,0.0,,65.73,0.77,0,6.62,0.13,0,70.21,1.39,0,,,,5.36,0.06,0,11.11,0.46,0,,,,0.60,0.01,0,324.04,251.88,629.40,1,0
"2019-12-01T02:57:11Z","2019-12-01T02:57:11Z",1.3,0.0,,65.77,0.77,0,6.62,0.13,0,70.19,1.39,0,,,,5.36,0.06,0,11.20,0.47,0,,,,0.60,0.01,0,325.50,253.14,632.23,1,0
"2019-12-01T03:02:11Z","2019-12-01T03:02:11Z",1.3,0.0,,65.74,0.77,0,6.65,0.13,0,70.54,1.40,0,,,,5.37,0.06,0,11.11,0.46,0,,,,0.69,0.01,0,325.56,253.10,632.34,1,0
"2019-12-01T03:07:01Z","2019-12-01T03:07:01Z",1.0,0.0,,65.83,0.77,0,6.65,0.13,0,70.53,1.40,0,,,,5.52,0.06,0,11.24,0.47,0,,,,0.69,0.01,0,325.93,253.39,633.06,1,0
"2019-12-01T03:12:11Z","2019-12-01T03:12:11Z",1.3,0.0,,65.74,0.77,0,6.64,0.13,0,70.36,1.39,0,,,,5.37,0.06,0,11.00,0.46,0,,,,0.67,0.01,0,325.72,253.33,632.66,1,0
"2019-12-01T03:17:11Z","2019-12-01T03:17:11Z",1.3,0.0,,65.75,0.77,0,6.61,0.13,0,69.99,1.39,0,,,,5.36,0.06,0,11.12,0.46,0,,,,0.62,0.01,0,325.51,253.25,632.32,1,0
"2019-12-01T03:22:11Z","2019-12-01T03:22:11Z",1.3,0.0,,65.72,0.77,0,6.57,0.13,0,69.59,1.38,0,,,,5.37,0.06,0,11.13,0.46,0,,,,0.63,0.01,0,325.57,253.37,632.43,1,0
"2019-12-01T03:27:11Z","2019-12-01T03:27:11Z",1.3,0.0,,65.72,0.77,0,6.58,0.13,0,69.62,1.38,0,,,,5.37,0.06,0,11.22,0.47,0,,,,0.62,0.01,0,325.78,253.56,632.84,1,0
"2019-12-01T03:32:01Z","2019-12-01T03:32:01Z",1.0,0.0,,65.85,0.77,0,6.58,0.13,0,69.63,1.38,0,,,,5.52,0.06,0,11.01,0.46,0,,,,0.51,0.01,0,325.38,253.33,632.06,1,0
"2019-12-01T03:37:01Z","2019-12-01T03:37:01Z",1.0,0.0,,65.89,0.77,0,6.58,0.13,0,69.57,1.38,0,,,,5.57,0.06,0,11.22,0.47,0,,,,0.64,0.01,0,325.56,253.52,632.41,1,0
"2019-12-01T03:42:11Z","2019-12-01T03:42:11Z",1.3,0.0,,65.74,0.77,0,6.55,0.13,0,69.17,1.37,0,,,,5.36,0.06,0,11.08,0.46,0,,,,0.68,0.01,0,325.12,253.23,631.56,1,0
"2019-12-01T03:47:11Z","2019-12-01T03:47:11Z",1.3,0.0,,65.72,0.77,0,6.55,0.13,0,69.17,1.37,0,,,,5.37,0.06,0,11.16,0.46,0,,,,0.72,0.01,0,324.80,253.04,630.96,1,0
"2019-12-01T03:52:11Z","2019-12-01T03:52:11Z",1.3,0.0,,65.72,0.77,0,6.59,0.13,0,69.63,1.38,0,,,,5.37,0.06,0,11.04,0.46,0,,,,0.60,0.01,0,325.20,253.35,631.73,1,0
"2019-12-01T03:57:11Z","2019-12-01T03:57:11Z",1.3,0.0,,65.70,0.77,0,6.64,0.13,0,70.15,1.39,0,,,,5.37,0.06,0,11.19,0.47,0,,,,0.67,0.01,0,324.18,252.58,629.75,1,0
"2019-12-01T04:02:01Z","2019-12-01T04:02:01Z",1.0,0.0,,65.81,0.77,0,6.64,0.13,0,70.16,1.39,0,,,,5.52,0.06,0,11.13,0.46,0,,,,0.58,0.01,0,324.87,253.12,631.04,1,0
"2019-12-01T04:07:11Z","2019-12-01T04:07:11Z",1.3,0.0,,65.70,0.77,0,6.62,0.13,0,69.94,1.38,0,,,,5.36,0.06,0,11.01,0.46,0,,,,0.64,0.01,0,325.49,253.63,632.25,1,0
"2019-12-01T04:12:11Z","2019-12-01T04:12:11Z",1.3,0.0,,65.71,0.77,0,6.58,0.13,0,69.49,1.38,0,,,,5.37,0.06,0,11.13,0.46,0,,,,0.65,0.01,0,324.61,252.97,630.54,1,0
"2019-12-01T04:17:01Z","2019-12-01T04:17:01Z",1.0,0.0,,65.80,0.77,0,6.59,0.13,0,69.60,1.38,0,,,,5.52,0.06,0,11.05,0.46,0,,,,0.65,0.01,0,325.13,253.38,631.52,1,0
"2019-12-01T04:22:01Z","2019-12-01T04:22:01Z",1.0,0.0,,65.84,0.77,0,6.64,0.13,0,70.08,1.39,0,,,,5.52,0.06,0,10.91,0.45,0,,,,0.59,0.01,0,325.27,253.51,631.78,1,0
"2019-12-01T04:27:11Z","2019-12-01T04:27:11Z",1.3,0.0,,65.72,0.77,0,6.66,0.13,0,70.23,1.39,0,,,,5.37,0.06,0,11.06,0.46,0,,,,0.65,0.01,0,324.30,252.76,629.91,1,0
"2019-12-01T04:32:11Z","2019-12-01T04:32:11Z",1.3,0.0,,65.74,0.77,0,6.62,0.13,0,69.92,1.38,0,,,,5.36,0.06,0,11.09,0.46,0,,,,0.64,0.01,0,324.36,252.73,630.09,1,0
"2019-12-01T04:37:11Z","2019-12-01T04:37:11Z",1.3,0.0,,65.77,0.77,0,6.60,0.13,0,69.69,1.38,0,,,,5.37,0.06,0,11.11,0.46,0,,,,0.63,0.01,0,324.97,253.28,631.27,1,0
"2019-12-01T04:42:11Z","2019-12-01T04:42:11Z",1.3,0.0,,65.78,0.77,0,6.56,0.13,0,69.18,1.37,0,,,,5.36,0.06,0,11.15,0.46,0,,,,0.70,0.01,0,325.25,253.55,631.82,1,0
"2019-12-01T04:47:11Z","2019-12-01T04:47:11Z",1.3,0.0,,65.76,0.77,0,6.58,0.13,0,69.43,1.37,0,,,,5.36,0.06,0,11.09,0.46,0,,,,0.64,0.01,0,324.33,252.75,629.96,1,0
"2019-12-01T04:52:01Z","2019-12-01T04:52:01Z",1.0,0.0,,65.87,0.77,0,6.51,0.13,0,68.71,1.36,0,,,,5.52,0.06,0,11.02,0.46,0,,,,0.80,0.01,0,324.49,252.87,630.26,1,0
"2019-12-01T04:57:01Z","2019-12-01T04:57:01Z",1.0,0.0,,65.92,0.77,0,6.40,0.13,0,67.58,1.34,0,,,,5.53,0.06,0,11.18,0.47,0,,,,0.64,0.01,0,325.34,253.51,631.92,1,0
"2019-12-01T05:02:11Z","2019-12-01T05:02:11Z",1.3,0.0,,65.75,0.77,0,6.44,0.13,0,68.08,1.35,0,,,,5.38,0.06,0,11.13,0.46,0,,,,0.74,0.01,0,324.79,253.02,630.90,1,0
"2019-12-01T05:07:11Z","2019-12-01T05:07:11Z",1.3,0.0,,65.77,0.77,0,6.34,0.13,0,66.97,1.33,0,,,,5.37,0.06,0,11.19,0.47,0,,,,0.71,0.01,0,325.43,253.47,632.15,1,0
"2019-12-01T05:12:11Z","2019-12-01T05:12:11Z",1.3,0.0,,65.79,0.77,0,6.38,0.13,0,67.53,1.34,0,,,,5.37,0.06,0,11.20,0.47,0,,,,0.70,0.01,0,325.74,253.56,632.75,1,0
"2019-12-01T05:17:01Z","2019-12-01T05:17:01Z",1.0,0.0,,65.90,0.77,0,6.35,0.13,0,67.22,1.33,0,,,,5.52,0.06,0,11.04,0.46,0,,,,0.66,0.01,0,324.72,252.88,630.82,1,0
"2019-12-01T05:22:01Z","2019-12-01T05:22:01Z",1.0,0.0,,65.88,0.77,0,6.36,0.13,0,67.27,1.33,0,,,,5.58,0.06,1,11.15,0.46,0,,,,0.54,0.01,0,325.38,253.37,632.10,1,0
"2019-12-01T05:27:11Z","2019-12-01T05:27:11Z",1.3,0.0,,65.81,0.77,0,6.38,0.13,0,67.41,1.33,0,,,,5.37,0.06,0,11.20,0.47,0,,,,0.77,0.01,0,325.18,253.26,631.70,1,0
"2019-12-01T05:32:11Z","2019-12-01T05:32:11Z",1.3,0.0,,65.80,0.77,0,6.40,0.13,0,67.63,1.34,0,,,,5.37,0.06,0,11.14,0.46,0,,,,0.71,0.01,0,325.34,253.47,631.98,1,0
